platform,text,user_id,total_interactions_count,statistics,username,user_description,created_at,profile_url,post_url,media_url
facebook,"🇲🇫 🇳🇱 Orange (principality) country The Principality of Orange (French: principauté d'Orange, Dutch often also principality), is a small former principality of the Holy Roman Empire, currently located in Provence, a region in southeastern France. In Dutch it was historically referred to as Oranghien and later further Dutchified as Oranje. It was initially a county and after 1163 a principality that remained independent until 1713. To the west it was joined by the Rhone River separated from France; on all other sides it was enclosed by the Comtat Venaissin. It was officially declared a French territory at the Treaty of Utrecht in 1713. From 1731 it belonged to the French province of Dauphiné, until it was abolished in 1789. Comté d'Orange Principauté d'Orange 8th century – 1713 Kingdom of France (1589–1792) → The principality is named after the place Orange, a town in the Vaucluse, on the left bank of the Rhône, twenty kilometers north of Avignon. The territory of the principality measured approximately 19.31 by 14.48 km, or 279.71 km². It was therefore almost the same size as the island of Bonaire, or about one and a half times the size of the island of Texel. The current municipality of Orange covers approximately a quarter of this area. History Orange has a history dating back to Roman times . History of Orange House Orange According to tradition, the first Count of Orange is William with the Horn, a courtier of Charlemagne, who is said to have conquered the city of Orange from the Saracens in 793. As the only part of the ancient Kingdom of Burgundy, the county had belonged to the Holy Roman Empire since 1032. The house of counts split into two lines in 1150, one of which was elevated to the royal position by Emperor Frederick Barbarossa in 1163. House Les Baux After the death of Raimbaud III of Orange, the area of this last branch belonged to her husband Bertrand I of Les Baux via his sister Tirburge III of Orange. The area of the count's branch was initially ceded to the Order of Saint John, but Bertrand III of Les Baux reunited the whole of Orange in 1308. House Chalon After the death of Raymond V of Les Baux, Prince of Orange, his daughter Maria inherited the principality. Through her husband John III of Chalon it passed to the house of Chalon and, with the death of the last member of this family, Philibert, to his nephew René of Chalon, the son of his sister Claudia and Hendrik III of Nassau-Breda. Under René of Chalon, Orange was occupied several times by France as a bone of contention between Emperor Charles V of the Holy Roman Empire and King Francis I of France. Because he also remained childless, he appointed his cousin William of Nassau with the approval of Emperor Charles V as successor. This decision contradicted the contents of the will of Mary of Baux, who had brought the principality of Orange into the House of Chalon. In the absence of male heirs, the principality would have to go to the heirs of her daughter Alix of Chalon. Alix's daughter Margarita married Rudolf of Baden-Hochberg (1427-1487) in 1449. Their only surviving granddaughter Johanna of Neuchâtel (d. 1543) of son Philip (1452-1503) married Louis I of Longueville (1480-1516) in 1504. Their descendants were pretenders to Orange until this family became extinct in the male line in 1694. This family protested against the hereditary law after 1544 and immediately took it to court. Given the important position of William the Silent as leader of the revolt against Spain, the French kings decided that the court's decisions would not be followed through and left the principality to the Nassaus (1580-1713). Orange William the Silent, later stadtholder in various Dutch regions, became Prince of Oranghien in 1544 and founded the Orange-Nassau dynasty - but was only able to exercise real power over the principality since 1559. Orange was also occupied several times under his rule. After his death, it fell to his sons, Philip Willem, Maurits and Frederik Hendrik. The latter's heir was William II, who was succeeded by William III in 1650. After the outbreak of the Dutch War (1672), Louis XIV occupied the principality. Willem got it at the Peace of Nijmegen (1678) returned, but it was taken again in 1685 when the Edict of Nantes was revoked. The Peace of Rijswijk (1697) definitively restored him to princely dignity. After the death of William III in 1702, a succession conflict broke out between Johan Willem Friso of Nassau-Dietz and Frederick I of Prussia. The former - as grandson of Frederik Hendrik's daughter Albertine Agnes - was designated as successor by will. However, Frederik I, as the son of Frederik Hendrik's eldest daughter Louise Henriëtte, also laid claim to the principality under Frederik Hendrik's will. Meanwhile, Louis XIV declared the principality of Orange abdicated to the French throne. The Parliament of Paris assigned the principality to Louis's pretender, Francis Louis of Bourbon-Conti. He concluded an (truncated)",,46,"{'like_count': 40, 'comment_count': 0, 'num_users': 66771}",beautiful castles and building around the world,,2023-10-06 00:34:24,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-6/242383334_378120883910080_8644098300451827787_n.jpg?stp=c13.0.50.50a_cp0_dst-jpg_p50x50&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=7uE7fsXa0aQAX-D_lQ_&_nc_ht=scontent-sea1-1.xx&oh=00_AfAvOcQ85tPz1w_CAZm5lP0JXNLUyKuT_iOGHyPRDJnkWA&oe=655A0E78,https://www.facebook.com/groups/947971535756565/permalink/1389678528252528,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-6/387015762_866715041716791_4935547676138178854_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=4c1e7d&_nc_ohc=9_Gxui2SVhgAX8QTHzM&_nc_ht=scontent-sea1-1.xx&oh=00_AfDGIeUk3RWEhhyDW48JeUVySyg2xtZElYKjg5BEu4twrw&oe=65240F0A
facebook,"BREAKING NEWS | Kasalukuyang ginaganap ang Local Peace Engagement sa Barangay Mascap, Montalban, Rizal. Abangan ang kabuuang detalye ng balita sa susunod na mga oras. 2nd Infantry ""Jungle Fighter"" Division, Philippine Army 202nd Infantry ""Unifier"" Brigade, Philippine Army Hands Off Our Children Movement Inc. National Task Force to End Local Communist Armed Conflict Armed Forces of the Philippines SMNI News Kalinaw News #StrongerArmyStrongerCountry #steadfastroopers #NTFELCAC #AFPyoucanTRUST #TagapagtaguyodNgKapayapaan",,46,"{'like_count': 29, 'comment_count': 0, 'num_users': 15935}","80th Infantry ""Steadfast"" Battalion",,2023-10-06 03:09:58,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/337104920_611757650327875_7676277357641222098_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=7ao4uJEj4zEAX8iCQNq&_nc_ht=scontent-sea1-1.xx&oh=00_AfBwf8NneNkN1OhTVVsShyjkFxqmi_UDKzeQ1qUpZfUsqg&oe=655AB006,https://www.facebook.com/100066324204642/posts/659516469602487,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-6/386350048_659515159602618_5885547984005815234_n.jpg?stp=dst-jpg_p720x720&_nc_cat=104&ccb=1-7&_nc_sid=5614bc&_nc_ohc=9cB9dmrpmqwAX-vSADl&_nc_ht=scontent-sea1-1.xx&oh=00_AfBZ1dX0aMvvP8yoz4x0RbwMkuFfr1XoiZm9bhnqLb-fSg&oe=6525650B
facebook,"#SUDAN. Juma is just 11 years old, but he has already lost an eye and a hand to a grenade. When he came to our hospital in #Khartoum, he was screaming in fear. A piece of chocolate was the only thing that could calm him down. Juma’s parents are missing, most likely from the ongoing conflict in the country. Now, he is doing better. His other eye – which had also been hit – is safe. “Juma is lively again,” Gina, Medical Coordinator, tells us. “He even went out to the garden yesterday to eat.” Within a city engulfed in fighting, our Centre for Emergency and Trauma Surgery provides care for civilian victims of the war. We are not abandoning Sudan.",,46,"{'like_count': 23, 'comment_count': 3, 'num_users': 12453}",EMERGENCY NGO,,2023-10-06 11:35:21,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/279906932_399185635548872_8711670247948813568_n.png?stp=cp0_dst-png_p50x50&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=hqTWN3Br7QIAX862jOV&_nc_ht=scontent-sea1-1.xx&oh=00_AfDJxsH4Es0WE3G5c7EeGqJjrpaayeaLOAoRT1D70pYhgg&oe=655AB9D1,https://www.facebook.com/100063723172760/posts/822906063176825,
facebook,"🎶 Exciting News! 🎶 Charles Law (Year 12, Selwyn), a talented young songwriter, recorded a finalist slot on the Peace Album at Tim Finn's Roundhead studio last term! And now, he's back with another hit for the Lion Foundation Album, set to be recorded in just 2 weeks! Charles not only writes amazing songs but also plays most of the instruments himself - truly remarkable! Keep an eye out for this rising star as he excels in NCEA songwriting and aims to become a hitmaker! 🌟 To hear his highly anticipated song ""Up To You"" from the Peace Album, visit the link: https://buff.ly/3LKlXAH!:=:https://playitstrange.bandcamp.com/album/peace-songwriting-competition-2023-vol-2 Congratulations, Charles! 🎵",,46,"{'like_count': 37, 'comment_count': 3, 'num_users': 8744}","King's College, Auckland",,2023-10-06 20:17:01,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/308856859_539652614832291_4718406294600106920_n.png?stp=c2.0.50.50a_cp0_dst-png_p50x50&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Yebh74B8cKQAX_3WULF&_nc_ht=scontent-sea1-1.xx&oh=00_AfCL_-KQpPNIDVq4WDE73PwqrR6s7onJotOQt0U6KEh58A&oe=655A3996,https://www.facebook.com/100063626710669/posts/811575647639985,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-6/370048584_811575644306652_7083767010081899355_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=JkcY9cNgA2YAX-VvHPu&_nc_ht=scontent-sea1-1.xx&oh=00_AfBIyLqX8c7sSgMMpcFkI2XnJb-sjez9xgMTocdcaImE5w&oe=65594B67
facebook,"“The Great Controversy” is a film about love, hope, and salvation in the midst of a cosmic conflict. 🌌 Stream “The Great Controversy” by clicking on this link 👉 https://hubs.la/Q024GNXM0:=:https://www.youtube.com/watch?v=QLF_VrxbFwo",,46,"{'like_count': 31, 'comment_count': 0, 'num_users': 347209}",Hope Channel,,2023-10-06 21:00:05,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/313209770_520874023398975_1700748135398392386_n.png?stp=cp0_dst-png_p50x50&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=L3VrK7onj_gAX99WcMd&_nc_ht=scontent-sea1-1.xx&oh=00_AfD85WM-uAksYXekxfcq6rkPgNENmKZX_rU035VZXA6FOw&oe=655A2E1F,https://www.facebook.com/100064291465661/posts/739719134847795,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-6/370162642_739719104847798_2726950126183276963_n.jpg?stp=cp1_dst-jpg_p720x720&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=0KdN6JYhGToAX-uVMmb&_nc_ht=scontent-sea1-1.xx&oh=00_AfDSigelo74ihTjSQUTtpR-OiGxOteeH3Rn34EYJHJm8eg&oe=654478CD
facebook,"15 lessons from Tribal Leadership: Leveraging Natural Groups to Build a Thriving Organization by Dave Logan, John King, and Halee Fischer-Wright: 1. Organizations are made up of tribes. Tribes are natural groups of people who are connected to each other by a shared purpose and culture. 2. There are five levels of tribal culture. The levels are: o Life Sucks o My Life Sucks Less o Your Life Sucks o Your Life Sucks Less o Life is Good 3. Leaders can influence the level of tribal culture. By understanding the five levels of tribal culture and taking steps to move their tribe to a higher level, leaders can create a more thriving organization. 4. The first step to moving to a higher level of tribal culture is to understand the current level of culture. Leaders can do this by asking their team members questions about their purpose, values, and beliefs. 5. Once leaders understand the current level of culture, they can begin to take steps to move the tribe to a higher level. This may involve changing the tribe's purpose, values, beliefs, or behaviors. 6. It is important to be patient when moving to a higher level of tribal culture. It takes time and effort to change the culture of an organization. 7. Leaders need to be role models for the desired culture. If leaders want to create a culture of collaboration, they need to collaborate with others. If leaders want to create a culture of innovation, they need to be innovative. 8. Leaders need to celebrate successes. When the tribe achieves a goal, it is important to celebrate the success. This will help to reinforce the desired culture. 9. Leaders need to be willing to deal with conflict. Conflict is a natural part of any organization. Leaders need to be willing to address conflict in a constructive way. 10. Leaders need to be persistent. Moving to a higher level of tribal culture is an ongoing process. Leaders need to be persistent in their efforts to create a more thriving organization. 11. Tribal Leadership is not a one-size-fits-all approach. The best way to lead a tribe will vary depending on the level of culture and the specific situation. 12. Tribal Leadership is not about magic bullets or quick fixes. It takes time and effort to create a thriving organization. 13. Tribal Leadership is about building relationships and creating a culture of trust and respect. When people feel valued and respected, they are more likely to be engaged and productive. 14. Tribal Leadership is about creating a culture of continuous learning. Tribes that are constantly learning and growing are more likely to be successful. 15. Tribal Leadership is about creating a culture of empowerment. When people feel empowered to make decisions and take action, they are more likely to be engaged and productive. I hope these 15 lessons from Tribal Leadership help you to build a more thriving organization. BOOK: https://amzn.to/45eE1dk You can listen to the Audiobook of this book for FREE when you sign up using this link: https://amzn.to/3tn2Pm0",,45,"{'like_count': 27, 'comment_count': 2, 'num_users': 23218}",Jenta-Reads Community Library,,2023-10-06 11:00:18,https://scontent-sea1-1.xx.fbcdn.net/v/t1.18169-9/19884364_1495662227159457_2365859292427710162_n.jpg?stp=c19.0.50.50a_cp0_dst-jpg_p50x50&_nc_cat=1&ccb=1-7&_nc_sid=f2fd11&_nc_ohc=RVqXfoEr6LAAX_YAlGj&_nc_ht=scontent-sea1-1.xx&oh=00_AfA1SluBapV76kwxZonarF7ZxN8j-cikfflMhewKg5cshQ&oe=657D209F,https://www.facebook.com/groups/1578574778822014/permalink/7014365608576210,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-6/386238994_122117517026036994_2677940502476527420_n.jpg?stp=dst-jpg_p720x720&_nc_cat=103&ccb=1-7&_nc_sid=4c1e7d&_nc_ohc=iqLkxsJa7YAAX8rtACX&_nc_ht=scontent-sea1-1.xx&oh=00_AfAZmsv3xPU8CsmNJ0RyAAR46TKsqfQP3mXDT8F714usRQ&oe=6524C8A9
facebook,PNP San Nicolas! NAAYAT KEN MAPAGPIYARAN NGA AGSERBI! ------------------------------------------------------------------------- #SerbisyongNagkakaisa #youarenotalonerINPPOManangAndManongPulisAtUrService #BBMPangarapNyoPangarapko #PRO1RegionalDirector #WeServeAndProtect,,45,"{'like_count': 38, 'comment_count': 0, 'num_users': 7827}",San Nicolas Municipal Police Station,,2023-10-06 02:56:13,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/384795107_339488151778572_1691289027857172968_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=P2HqOFMsKmwAX_jtH_c&_nc_oc=AQmEmmRn4TVg3dARBkj0nYzXLVBKXaP-LJ0mAZA3fszaDqILcsvyhjPZxweeyiuVgWc&_nc_ht=scontent-sea1-1.xx&oh=00_AfABOtIhNLSXPqz4MtJNt9e_vjAnbG-cX4_k9NOwOa9neA&oe=655B4C88,https://www.facebook.com/100071521688706/posts/341292118264842,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-6/386516702_341292091598178_83115986093717776_n.jpg?stp=dst-jpg_p720x720&_nc_cat=108&ccb=1-7&_nc_sid=49d041&_nc_ohc=LWmhS0Iy-joAX-YvMF_&_nc_ht=scontent-sea1-1.xx&oh=00_AfCTVkn0mCpMeEtvS3tZD8GSthfQFnyUa9McSt-4cu7uQg&oe=6523E525
facebook,"Why is the FEAST of the OUR LADY OF THE ROSARY, on every October 7th? 
..... The story of the  VICTORY OF OUR LADY OF THE ROSARY at the Battle of Lepanto, on OCTOBER  7, 1571.

IN TIMES OF ACUTE DANGER AND HARDSHIP, WE MUST ALWAYS FLY INTO THE ARMS OF THE MOST POWERFUL MOTHER OF GOD AND TURN TO THE RECITATION OF HER HOLY ROSARY. The Battle of Lepanto is a great lesson of confidence for us today. 

When Saint Pius V became Pope, Christendom faced the perils perhaps unequaled in its history of continual conflict with the violent followers of Mohammed. All the information and intelligence that Pope Pius V had been gathering indicated that the Ottoman juggernaut was about to roll across the Mediterranean and adjacent lands, spearheaded by the Turkish fleet, with Italy and Rome as one of its target. (The Ottoman Empire is also historically known in Western Europe as the Turkish Empire)

Only Spain and Venice had the resources to resist, and they hated each other along with deep mistrust. Yet Saint Pius — calling down divine grace as only a man of prayer could — forged an alliance with them as the core of an organized fleet of over 200 galleys. With his considerable tact and diplomatic skills, he not only kept them unified, but he convinced them to attack the enveloping menace.

The Archbishop of Mexico had an exact copy of the HOLY IMAGE OF THE LADY OF GUADALUPE sent to King Philip II, who in turn gave it to Andrea Doria, one of the three principal admirals of the fleet, who placed it in his cabin. When the Armada went from file to line abreast and attacked on the morning of OCTOBER 7, 1571 the blue standard of OUR LADY OF GUADALUPE was also flying from the masthead of Don Juan’s flagship. 

Pope Pius V, a Dominican prelate before becoming a Pope, did what Catholics have always done in times of acute danger: FLY INTO THE ARMS OF THE MOST POWERFUL MOTHER OF GOD. As a follower of Saint Dominic, HE KNEW THE MOST EFFECTIVE MEANS OF IMPLORING HER HELP WAS THROUGH THE RECITATION OF THE HOLY ROSARY. He ordered all monasteries and convents in Rome to increase their prayers for the impending battle and organized ROSARY PROCESSIONS in which he, as sick as he was, participated. OUR LADY’S PRESENCE THAT DAY WAS MORE ACUTELY FELT THROUGH THE HOLY ROSARY.

As the Christian fleet sailed toward the great clash, MASS WAS CELEBRATED AND THE ROSARY RECITED DAILY ON EACH VESSEL….. THIS HEARTFELT REQUEST FOR DIVINE ASSISTANCE RESULTED IN A CRUSHING DEFEAT OF THE OTTOMANS AT LEPANTO THAT ENDED THEIR DOMINANCE AND CRUELTY IN THE MEDITERRANEAN. OCTOBER 7, 1571, WAS THE VICTORY OF OUR LADY OF THE MOST HOLY ROSARY, EVEN IF THE CHRISTIAN FLEET WAS GREATLY OUTNUMBERED BY THE OTTOMAN FLEET.

TO CELEBRATE OUR LADY’S INTERCESSION AND VICTORY, THE CHURCH HAS DESIGNATED OCTOBER 7 AS THE FEAST OF OUR LADY OF THE MOST HOLY ROSARY. Similar acknowledgement to the Blessed Virgin’s intercession through the Rosary were made when John Sobieski forced the Turks to lift the Siege of Vienna in 1683 and after the victory of Prince Eugene of Savoy at Temesvar in his successful campaign to remove the Ottomans from Europe in the next century.",,45,"{'like_count': 23, 'comment_count': 6, 'num_users': 313049}",💝The Blessed Sacrament💝,,2023-10-06 15:40:53,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-6/273697806_3178498479138985_8703205382825898916_n.jpg?stp=c0.6.50.50a_cp0_dst-jpg_p50x50&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=M4Q35uP7ZI8AX8WeNUF&_nc_ht=scontent-sea1-1.xx&oh=00_AfATKV1wPSENiU2mtHxoKjxCCReEiTYCyEn6UW9V8wVEWw&oe=6559D8CB,https://www.facebook.com/groups/367620301465991/permalink/708424630718888,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-6/386786913_6622074261203396_5928534652368284138_n.jpg?stp=dst-jpg_p720x720&_nc_cat=106&ccb=1-7&_nc_sid=5614bc&_nc_ohc=Qg0P94W8ylIAX9sFoJO&_nc_ht=scontent-sea1-1.xx&oh=00_AfCNTKI1pWNU0ePVQvu8_kfkzFpLjoa5fBVRrQVBT5-K3g&oe=6524553F
facebook,"𝗗𝗦𝗪𝗗-𝗦𝗟𝗣 𝗫𝗜 𝗼𝗽𝗲𝗻𝘀 𝟯𝟬𝟬𝗞 𝘄𝗼𝗿𝘁𝗵 𝗼𝗳 𝗴𝗲𝗻𝗲𝗿𝗮𝗹 𝗺𝗲𝗿𝗰𝗵𝗮𝗻𝗱𝗶𝘀𝗲 𝗶𝗻 𝗚𝗮𝘁𝘂𝗻𝗴𝗮𝗻, 𝗗𝗮𝘃𝗮𝗼 𝗖𝗶𝘁𝘆 LOOK | The Department of Social Welfare and Development Field Office XI through the Sustainable Livelihood Program, led the turnover and ribbon-cutting of Gatungan Farmers’ EO70 SLP Association at Barangay Gatungan, Davao City on September 29, 2023. Twenty-nine members received a total of Php 300,000.00 worth of seed capital under the implementation of E.O. 70 or ‘Institutionalizing the Whole-of-Nation Approach in Attaining Inclusive and Sustainable Peace, Creating a National Task Force to End Local Communist Armed Conflict and Directing Adoption of a National Framework’. Since the establishment of EO 70, the programs of DSWD have played a vital role in firming up the government's win over local communist armed conflicts in the country. Sulong Kabuhayan, tungo sa Pagyabong! https://fo11.dswd.gov.ph/2023/10/dswd-slp-xi-opens-300k-worth-of-general-merchandise-in-gatungan-davao-city/ #BawatBuhayMahalagaSaDSWD #SustainableLivelihoodProgram #SLPSibol",,45,"{'like_count': 23, 'comment_count': 1, 'num_users': 230008}",DSWD XI - Davao Region,,2023-10-06 07:30:07,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/380835848_693009792860032_6678967853561330644_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=stai0KHwXnwAX_tyTSM&_nc_ht=scontent-sea1-1.xx&oh=00_AfAtmahKp1Bi7w4u1S_gbw586M5_EolNpWbzg5xvVsMOCg&oe=6559DA17,https://www.facebook.com/100064530527019/posts/699128298914848,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-6/387004428_699111848916493_3367850438658377824_n.jpg?stp=dst-jpg_p720x720&_nc_cat=101&ccb=1-7&_nc_sid=49d041&_nc_ohc=a3QUo2AZJbYAX9qrPaO&_nc_oc=AQnpzIxkm2AxngsWruQEM7hNE_BLnKqi2TXUnuH8eVFra4wCjNsBOJWm3SXJY6Dr4tc&_nc_ht=scontent-sea1-1.xx&oh=00_AfBUDAKJPJH4jNhzE4XZP2Geq0KwUe1VK7Gn0-lveLJAbQ&oe=6523DCC9
facebook,"Raise of hands 🙋🏻if smartphones have ever been a topic of worry and/or conflict between you and your teen. The teen years are a time of developing identity and independence 💪. Even if we don’t like it, it’s totally normal for teens to push back against boundaries and resist parental influence. But they still need their parents!! Especially when it comes to things like learning to use technology 📱 in ways that enrich, rather than hinder, their life. Asking questions❔like these from Brooke Romney Writes can be a great place to start. They (1) show our teens we’re on their side and (2) help them consider their phone usage for themselves! 👉As you find natural ways to bring up these questions (not all at once!), you set the stage for offering support and guidance while helping your teen take charge of their own screen time. Bonus tip: Teens are often more willing to open up about things like this if it’s not a direct, face-to-face conversation. Try going for a drive or going out for ice cream for some casual but quality together time. What else has helped *you* navigate smartphone usage with your teens? 👇 #parents #parenting #parentingteens #smartphone",,45,"{'like_count': 25, 'comment_count': 0, 'num_users': 8466}",Dr. Dave - USU Extension,,2023-10-06 13:30:48,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/305658619_1162631511262923_1194984232872975366_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=nqwUosUiVqUAX_QlvD8&_nc_ht=scontent-sea1-1.xx&oh=00_AfAj7Q1lPk_ELl0Qqdn-fKcgQg1XHHAoxW7KXREL0fQ9rg&oe=6559D79C,https://www.facebook.com/100063695435259/posts/805949358204905,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-6/385094501_805595871573587_1608570349151919228_n.jpg?stp=cp1_dst-jpg_p720x720&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=phiMpL_3TlwAX9s-xxf&_nc_ht=scontent-sea1-1.xx&oh=00_AfBPoiVxSrrQ9V1E3HtU-WMgacWS9Kvgo_fEq0LQ2jXUVw&oe=65593B7F
facebook,Happy Birthday to former Primal Conflict Wrestling Tag Team Champion Afa Jr.!,,45,"{'like_count': 36, 'comment_count': 2, 'num_users': 7078}",Primal Conflict Wrestling,,2023-10-06 12:00:07,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/326805469_1318432682280270_7458735280448873510_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=f37Aiw7yOwEAX-767ma&_nc_ht=scontent-sea1-1.xx&oh=00_AfA7pSsWGPRxRDFCevgErirhtQEp7qGSMXbhSYh01FSwSw&oe=6559DD94,https://www.facebook.com/100064472782747/posts/696130109212742,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-6/382232116_691410189684734_5653121793267672915_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=RyksIyhN4Y0AX8rZ8wd&_nc_ht=scontent-sea1-1.xx&oh=00_AfBQoZ0PpBza1OCT5_6uhqx-XhzkaR4Cv07MBmOp7B0GMA&oe=6558D3EB
facebook,"Due to a scheduling conflict, Tommy Budnick will be replacing Quinton Burns at tonight's Camera Kingston Autograph Booth following the game. Come by, meet Tommy and get a limited edition player autograph card! #BearTheK | Ontario Hockey League",,45,"{'like_count': 25, 'comment_count': 13, 'num_users': 20571}",Kingston Frontenacs,,2023-10-06 18:59:07,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/401838527_838470494950487_3618391213228516069_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=nW4tWHSKX0AAX8zvB8x&_nc_ht=scontent-sea1-1.xx&oh=00_AfCGtSJbrFke1WGFXa54kHS48uixf1fOsmqEDl3BiROjBQ&oe=655B4103,https://www.facebook.com/100063626324210/posts/812773407520196,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-6/386190051_812773300853540_3026045456981382731_n.jpg?stp=dst-jpg_p720x720&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Steg7a6CqzQAX9cBM2c&_nc_ht=scontent-sea1-1.xx&oh=00_AfATFsmLtUmU8COaxqDzATbKqPdpzEltkP-vDSlhUG6VCA&oe=652F2871
facebook,"Zoutleeuw. Het systeem op de Kleine Gete werkte in de glorietijd maar werd letterlijk een pest in de moeilijke jaren. In 1573 brengt een overstroming niet alleen de pest in de stad maar veroorzaakt ook veel schade aan de gebouwen. Sinds 1578 krijgt de bevolking het zwaar te verduren van een groot Spaans garnizoen dat in de stad wordt gelegerd. De Spanjaarden zetten grote delen van het landschap onder water met armoede en ziekte als gevolg door het verlies van weiden en pachthoven. In de 17de eeuw komen daar nog eens een drietal grote stadsbranden bovenop. Ondanks de in 1671 gebouwde citadel wordt het stadje in 1678 en 1701 door de troepen van Lodewijk XIV bezet en geplunderd. De geschiedenis van Zoutleeuw is een goed voorbeeld hoe een klein stadje en zijn burgers lijden kunnen onder de veroveringsgrillen van grote Europese machten. Na de stad bezet en geplunderd te hebben in 1678 moeten de Fransen nog datzelfde jaar de macht weer aan Spanje overdragen als gevolg van de ‘Vrede van Nijmegen’ die een einde maakt het conflict tussen Frankrijk en de Republiek der Zeven Verenigde Provinciën. Maar zeven jaar later, in 1705 wordt de stad met zware beschietingen opnieuw veroverd, ditmaal door de geallieerde Engels-Hollandse troepen onder bevel van John Churchill, hertog van Marlborough. Vanaf 1715 brengt het einde van de Spaanse Successieoorlog de stad onder Oostenrijks-Habsburger bewind samen met de rest van de zuidelijke Nederlanden. Dat brengt tijdelijk rust en zelfs weer wat welvaart tot aan de Franse revolutie maar betekent onder het bewind van Keizer Joseph II wel het einde van talrijke plaatselijke kloosterorden. Tot aan die Revolutie blijft de stad strategisch belangrijk als grens met het prinsbisdom Luik maar als de Fransen Brabant en Luik annexeren valt dat belang weg. Dat heeft de stad na de revolutie goed gedaan want onder Koning Willem I kan er opnieuw gehandeld en geïnvesteerd worden in burgerlijke goederen en diensten en niet alleen in het militaire. Het verzoek om de verzande Gete opnieuw bevaarbaar te maken wilde de koning echter niet inwilligen. Bij de onafhankelijkheid van België moet de stad wel zijn stadstitel inleveren en die hebben de Zoutleeuwers pas in 1985 teruggekregen. +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++ [https://ernstguelcher.blogspot.com/2021/09/op-stap-in-zoutleeuw.html](https://ernstguelcher.blogspot.com/2021/09/op-stap-in-zoutleeuw.html)",,44,"{'like_count': 29, 'comment_count': 8, 'num_users': 2379}",Ge zijt van Zoutleeuw als ge...,,2023-10-06 16:21:39,https://scontent-sea1-1.xx.fbcdn.net/v/t1.6435-9/155064758_5262550423785219_3171328838572439531_n.jpg?stp=c25.0.50.50a_cp0_dst-jpg_p50x50&_nc_cat=102&ccb=1-7&_nc_sid=f2fd11&_nc_ohc=zRXLJ3u91awAX_HKzMv&_nc_ht=scontent-sea1-1.xx&oh=00_AfCimsX1X_GyszTU-MynezJiwj27YFBCK7SK6eDy0BJpIg&oe=657D2FB8,https://www.facebook.com/groups/141038514541415/permalink/697259392252655,
