"cleaned_text","created_at","total_interactions_count"
"NEW Video shows Hamas terrorists paragliding into Israel during a festival. The terrorist reportedly entered the festival and began shooting those in attendance. In response to the attacks by Hamas Israel PM Benjamin Netanyahu is vowing to fight them to the bitter end.","08",9390
"JUST IN An image of the Hamas members who paraglided into Israel at the start of the attack likely targeting the rave party that was ongoing at the time. This image was released by Hamas on their Telegram. I dont know what to say other than this looks like a movie","08",12478
"Been thinking about this hamas and Israel situation. The way hamas was able to just execute the way they did bypassing security and completely take Israel by suprise. Israel has one of if not the best intelligence services in the world. I'm having hard time accepting they","08",10862
"The U.S. Air Force will reportedly be Deploying an additional 2025 F15 and F35 Multirole Fighter Jets to the Middle East over the coming days with the Objective of this Deployment being to prevent the War in Israel from spreading into the remainder of the Middle East while","08",16019
"As one of the largest invasions in 50 years unfolded in Israel misinformation about the assault spread across social media. Many of the misleading videos were shared by verified users on X who are eligible for monetization of their content.","08",7617
"The problem with Westerners is the media keep them ignorant and then they talk bullshit with such confidence. If only they knew how many times Israel invaded Jenin or Nablus killing and kidnapping or how many times besieged Gaza was bombed. Real terrorism and on another level","08",8742
"Doesnt matter how you spin it Joe Biden is directly responsible for the bloodshed in Israel. 6 Billion dollars responsible.","08",12973
"I am following apprehensively and sorrowfully what is happening in Israel. May the attacks and weaponry cease! And let it be understood that terrorism and war do not lead to any resolutions. War is a defeat! Let us PrayTogether that there be peace in Israel and in Palestine.","08",15755
"The home of Palestinian journalist Yahya Basheer was bombed by Israel while he was live hosting a spaces conversation on this app.","08",9696
"The western press is to blame for this. If they'd just told the truth instead of running Palestinian child walks into bullet headlines this whole time and telling everyone that boycotting Israel is genocide political pressure could've long ago been brought about to force a","08",9492
"Remind me why these barbarians should be in Britain? ProHamas Islamists Celebrate and Gather in London in the Wake of Israel Slaughter.","08",14300
"Trump showed a secret Iran attack document from General Milley at Bedminster that he surely had shared w others like Russia. Now Iran starts a war w its Hamas proxy. Israel will need US help to destroy targets in Iran and protect from a Hezbollah rocket barrage. Iran probably","08",9963
"The scenes in Israel will replay in every European country The new invaders are waiting for their numbers to swell and awaiting their orders Boats have to be stopped today mass deportation must start tomorrow What are these peoples intentions swarming into the UK?","08",7771
"Congressional to do list this week  Pass aid packages for Ukraine and Israel  Break the Tuberville blockade fully staff the Pentagon  Approve stalled MENA Ambassadors other State Dept officials incl new Ambassador to Israel  Cut the MAGA bullshit","08",8628
"Breaking News Israel Ukraine sold weapons to Hamas HamasTerroristsappears to be claiming that Ukraine sold them the weapons that they used to attack and kill Israeli civilians and IDF soldiers. If true then western leaders have blood on their hands. Biden USA and","08",6608
"BREAKING Terror attack against Israel tourists in Alexandria Egypt An Egyptian police officer used his gun to start firing on a bus of Israeli tourists. At least two Israeli were killed many more are wounded","08",8066
"My statement on the ongoing violence in Palestine and Israel","08",20081
"The fact that Israel can just cut off electricity to Gaza at any moment is a good primer about the conditions in Palestine that led to the current resistance.","08",13248
"During this crisis We dont have a Speaker of the House Or a Chief of Naval Ops Or hundreds of military leaders in the Army  Marines Or a budget past midNov Or an Ambassador to Israel Or dozens of other State Dept diplomats The Republican insurrection continues apace","08",7476
"when after decades of mass killing torture and brutalization the Palestinian people organized the peaceful Great March of Return Israel responded by shooting and killing them indiscriminately. This was Norman Finkelstein's impassioned response to that act of mass murder","08",9975
"Netanyahu warning Palestinians to flee Gaza has two problems 1. Israel and Egypt prevent them from leaving. 2. A warning to flee does NOT absolve the Israeli military of the duty not to attack civilians who stay. That's what it did in 2006 in S. Lebanon.","08",8190
"New video Aftermath of the Supernova music festival in Israel where Hamas gunmen killed 260 people","08",7701
"In 2012 Trump signed multiple contracts to build Trump Tower Azerbaijan which was funded by Iran's Islamic Revolutionary Guard Corps. The IRGC helped orchestrated the terrorist attack by Hamas on Israel this weekend. Trump Org and the IRGC are both terrorist organizations.","08",7486
"The hate rallies celebrating the kidnapping and slaughtering of innocent Israeli people by terrorists are reprehensible and disgusting. They have no place in Ontario. Now more than ever we stand with Israel and affirm its right to defend itself and its people.","08",15886
"If you aren't watching try to when you can Jen Psaki is doing a good job on Israel this morning and I agree Netanyahu is now in one hell of a spot does he stay with Russia or ask America for help. I'll say it again America will stand with Israel but Netanyahu not so much.","08",11505
"Warning civilians to flee  particularly when they have absolutely no where to go  does not absolve a party from complying with the ban on deliberately or indiscriminately targeting civilians. Israel has often used on these types of pretend warnings to justify massive","08",9588
"For too many Republicans their hatred of Democrats is their only organizing prism. Even on a day like today all they can do is attack. Senator Scotts social media is mostly attacks on Biden instead of support for Israel. There are times for politics. There are times for unity.","08",13038
"Thread Day two of online misinformation about the IsraelHamas conflict This video viewed 1.3 million times falsely claims to show senior Israeli generals captured by Hamas. It actually shows the arrest of Karabakh separatist leaders by Azerbaijan's security service.","08",7406
"The Israel  Palestine conflict is only complicated if you have mixed feelings on apartheid and ethnic cleansing","08",15951
"DSA is steadfast in expressing our solidarity with Palestine. Todays events are a direct result of Israels apartheid regimea regime that receives billions in funding from the United States. End the violence. End the Occupation. Free Palestine.15","08",16330
"Israel says 260 dead at music festival attacked by Hamas I cannot imagine how horrific a massacre this must have been. 260 people gunned down. To put that in context thats the equivalent of more than five Pulse nightclub shootings. Heartbreaking.","08",13416
"Heres disproportion at a glance Israel is raising funds for buying more weapons Palestinians are fundraising for basic medicines.","08",7128
"Israel vs Palestine Russian vs. Ukraine USA funding both Wars.","08",5528
"All Americans should be horrified and outraged by the brazen terrorist attacks on Israel and the slaughter of innocent civilians. We grieve for those who died pray for the safe return of those whove beenheld hostage and stand squarely alongside our ally Israelas it","09",481192
"Israel and Gaza are not two countries at war. Gaza is a territory under siege where every aspect of life is controlled by Israel. Palestinians didnt break through a border to enter Israel. They destroyed a fence separating them from the homes they were forced out of.","09",122047
"Judaism is Not Zionism! Israel is not the state of the Jewish people! Israel does not represent the Jews and does not speak in their name! Jews are not responsible for the actions of the State of Israel! AntiZionism is not Antisemitism.","09",143039
"Israel is at war. We didnt want this war. It was forced upon us in the most brutal and savage way. But though Israel didnt start this war Israel will finish it. Once the Jewish people were stateless. Once the Jewish people were defenseless. No longer. Hamas will","09",188958
"The human cost of the IsraeliPalestinian Conflict deathsinjuries documented by the UN 2008 Palestine  3202 Israel  853 2009 Palestine  7460 Israel  123 2010 Palestine  1659 Israel  185 2011 Palestine  2260 Israel  136 2012 Palestine ","09",118586
"Husam Zomlot the head of the Palestinian Mission to the UK blasted the BBC over its biased coverage during an interview in which he was asked whether he would condemn the unprecedented military attack by Hamas on Israel","09",84827
"If anyone is still stupid enough to not understand why we have the 2nd amendment have them watch any one of the hundreds of videos coming from Israel. Even the dumbest leftists watching women and children being dragged from their homes and cars to be raped and murdered in cold","09",102057
"If you don't live in Israel or consume Israeli media you don't know who Yair Golan is. He is a 61yearold retired Major General in the Israel army and a former parliament MP.Spend a minute to read this story. Yesterday when IDF and the police were in complete chaos Golan","09",110083
"Where is the International Criminal Court? Israel is now dropping white phosphorus bombs on densely populated civilian residential areas in Gaza. This is a flagrant war crime.","09",47493
"This fucking maniac likely gave Putin who gave Iran who gave Hamas Israel's national security secrets Plus he divulged highly classified information about our nuclear subs to an Australian cardboard guy. Why is he still allowed to roam free?","09",70163
"I am drafted as well to serve and defend my country Israel. I said goodbye to my wife India who sent me with blessings and protection of God. From now on she will be managing and posting on my behalf so be nice to her.","09",131248
"THE PALESTINEISRAEL CONFLICT 1. The reactions to the latest hostility between Palestinians and the Israelis actually underscores why the conflict which has been more than seven decades would not find a solution. 2. Firstly the responses that came from powerful Western","09",38893
"In the light of whats happened in Israel and Gaza a song about nonviolence seems somewhat ridiculous even laughable but our prayers have always been for peace and for nonviolence But our hearts and our anger you know where thats pointed. So sing with us and those","09",71014
"Make no mistake Israel is planning a genocide yes a holocaust in Gaza. And the US UK and EU are planning to assist that holocaust. Crime of the century about to happen in plain view.","09",41080
"Israel has killed 91 children in Gaza in the last 48 hours.","09",42996
"Thank you for all of your support and love. IStandWithIsrael","09",71259
"Israel cuts the water supply for gaza and shortly after there's a rainfall They can't outdo the will of Allah","09",54226
"Israel has cut electricity water and food supplies to Gaza. Two million people half of them are children trapped in a blockaded area and being cut off from the outside world and starved while being heavily bombed from all directions. It's a genocide.","09",21080
"Want to know the real story about the children being held in cages ??? they were in fact PALESTINIAN children that were held in cages by Israel army in Hebron. 5 years ago","09",28665
"BREAKING Israeli Prime Minister Benjamin Netanyahu has told President Joe Biden that Israel has no choice but to launch a ground operation in Gaza. We have to go in. We can't negotiate now. We need to restore deterrence Netanyahu said. The report claims that Biden did not","09",68195
"The nation of Israel lives. We persevere. We will not be broken.","09",71891
"Half the population of Gaza is children. Israel flattening entire city blocks right now. You are delusional if you believe these strikes are only against Hamas.","09",82087
"My husband was drafted to serve and defend Israel. Please pray for us.","09",93870
"31yes 31Harvard organizations have declared that the murders rapes kidnappings and other atrocities committed by Hamas against innocent people are in no way the fault of Hamas but are rather entirely the fault of ... Israel. Something is deeply deeply wrong in academia.","09",54005
"Using white phosphorus is one of the most blatant war crimes you can commit but its israel so they get to do so with impunity","09",47866
"What is Happening in Israel is Devastating.. Watching all of these families and especially children being herded assaulted and murdered in the streets is Heartbreaking. Imagine if this was happening to you?? Its Unfathomable. Conflicts can never be resolved with violence.","09",56267
"A timely reminder that this is NOT a Muslim vs Jew conflict. MANY Jews both religious and secular stand with Palestine. Judaism and zionism are NOT the same. Gaza Israel Palestine","09",36063
"Israel has completely cut off the water supply to Gaza. 2 million civilians including one million children are now without water in Gaza. Yet another war crime. Where is the International Criminal Court? Just imagine the global outrage if this were happening in Ukraine.","09",32040
"Israel Defense Minister I have ordered a complete siege on the Gaza Strip. There will be no electricity no food no fuel everything is closed. We are fighting human animals and we act accordingly. With the support of . A disgrace. She does not speak for us.","09",43550
"BREAKING Iranian officials say that if their country is attacked there will be strikes on Israel from Lebanon Yemen and Iraq as well as the sending of fighters from Syria.","09",61643
"The fact that Israel has the capacity to cut of electricity food and fuel tells u all u need to know about the power dynamics in this situation","09",33227
"look at the map of the countries that recognize Palestinian statehood and those that don't and see how the latter overlaps near perfectly with the Western imperialist core and settlercolonial regimes just like Israel itself","09",68290
"Holy shit. The prime minister of Israel is tweeting out footage of his country bombing Gaza and killing civilians.","09",65661
"Reports of Israel using white phosphorus on the civilian population of Gaza last night. Banned under int'l law white phosphorus burns anything it touches including human skin.","09",29492
"there is zero evidence that any Israeli has been raped but conservatives and liberals have willed it into existence by merely saying it over and over again. Meanwhile Israel systematically rapes Palestinian girls women and men but of course this is carefully erased from view","09",40830
"Obama sent Iran 1.7 billion in cash in 2016 Obama sent Palestine 221 million in 2017 Biden unfroze Iran 6 billion for Iran in 2023 Iran funds Hamas Hamas attacks Israel 1000 dead and Obama doesnt even tweet about it Obama and Biden are evil StopHamas","09",26556
"Itai  Hadas Berdichevsky both 30 years old bravely shielded their 10monthold twins in a shelter as terrorists invaded their home in Kfar Gaza a Kibbutz in southern Israel. Despite their efforts to defend they tragically lost their lives. Their babies remained","09",30847
"Netanyahu Israel got attacked on a holiday. Thats wrong. Gaza We get bombed every single Ramadan.","09",29065
"Stop saying this is a war you sheep or trying to justify Israel by saying its defending itself. Thats like saying South Africa during apartheid were defending themselves against the black population. Its a genocide ethnic cleansing. Not war. Has been since day 1.","09",35856
"BREAKING Israel has cut off all electricity food water and fuel to 2 million Palestinians in Gaza over 50 of whom are children. Israel is committing a mass atrocity bombing and starving Palestinians indiscriminately. And its doing it out in the openwith US backing.","09",22992
"JUST IN Tucker Carlson blasts Nikki Haley Lindsey Graham and Dan Crenshaw for being warmongers with their responses to the IsraelHamas war. Carlson specifically blasted Graham for not caring about lost lives because he is nearly 70 years old with no kids. What exactly","09",43235
"President Trump released a new statement on Truth Social today about the attacks in Israel. The same people that raided Israel are pouring into our once beautiful USA through our TOTALLY OPEN SOUTHERN BORDER at Record numbers. Its true. HAMAS has terror cells all over USA.","09",23638
"Breaking  After 9 Americans were confirmed dead in Israel Joe Biden called a lid a 1132 AM.He will not be giving a briefing or making any official statements. This is unreal.Weve never had a President who was willing to show hoe much he doesnt care about American","09",35063
"Gazas 2 million population are mostly children who live under blockade in what Israels own former intelligence chief has called an open air prison. The overwhelming majority live in poverty. Many suffer lifelong psychological and physical trauma.","09",45260
"I AM TALKING TO MY SOURCE IN THE IDF SPECIAL FORCES.UPDATE There is going to be a huge retaliation. Over 100000 Israeli soldiers are already on the border with Gaza. It is estimated that Israel will enter Gaza with 250000 soldiers and completely destroy Hamas.","09",31771
"Reportedly one of the attackers involved in the coldblooded killings of 250 people at the Music fest in Israel had studied from a Pakistani Madrassa in Karachi.","09",28596
"This is how the Western media manipulates the public to support one side or the other in the conflict. In Gaza people die while in Israel they are killed.","09",25446
"In 2010 there was a nonviolent attempt to break the siege on Gaza. A Turkish human rights organization sent a ship carrying aid to break the IsraeliEgyptian blockade on Gaza. In response Israel murdered 11 Turkish citizens on onboard the ship carrying humanitarian aid","09",24215
"A new video compilation recorded by a young woman shows how quickly the music festival in Israel went from a good party to fight for survival. After a while Israeli police officer and a tank show up to protect the young festival goers but they come under heave fire from Hamas","09",27593
"The Hamas Caucus. Throw in a bonus pic of their master Barack Obama who hasnt managed to put out a single tweet regarding Israel.","09",26967
"This is how some people behave in response to a major war in Israel following one of the most devastating terror attacks in history.","09",29852
"Israel calls her a human animal.","09",22193
"Israel's Defence Minister announces cutting food water electricity  fuel supplies to Gaza Israel controls everything inout of the enclave. Yoav Gallant calls Gazans human animals. Collective punishment is a War Crime under int. law! Civilized world","09",20530
"Pick a side? I side with the people. Civilians. All of them. I've been to Israel. My father lives there in Jerusalem. I'm half Palestinian. But I have numerous amazing lovely Jewish friends. My doctor is Jewish. The news once again isn't giving you the whole truth. The","09",37804
"Palestinian journalist Moataz Mashal breaking down while covering Israels ongoing aggression on Gaza.","09",25743
"The original map of Palestine when Israel didnt exist just 75 years ago.","09",24715
"BREAKING Saudi Arabia ends all negotiations on normalisation with Israel. Saudi Arabia has informed the US Secretary of State Antony Blinken that it is ending all negotiations on normalising relations with Israel reports the Israeli newspaper The Jerusalem Post echoed","09",29400
"if youre celebrating indigenous peoples day and also standing by israel its time to open up a book mama lets research","09",38649
"Israel will exist until Islam obliterates it. Palestine is Waqf land. It is the duty of every Muslim to liberate it. Muslims must fight Jews and kill them.  Hamas Charter Any Indian supporting Hamas or its current operation is a terror enabler. My views","09",24875
"Iran fomented this war To turn Arab public opinion against Israel So that Saudi Arabia Would not sign the Abraham Accords Brokered by Trump The Saudis would have signed two years ago Butand Alienated them instead Because they didn't want Trump to accrue","09",39135
"Israel has been kidnapping children for DECADES and the world was silent as a mouse. Palestinian have every right to arrest the illegal Israeli settlers and keep them in custody until a solution is found.","09",18473
"We pay hundreds of billions of dollars every year to our CIA DIA NSA Pentagon and State Department to protect American interests overseas especially our greatest ally in the Middle East  Israel 1 of 2 things happened with this Hamas terrorist attack the Biden regime","09",31909
"A message on the politicization of the attacks in Israel and on claims Israel would be better off with Trump in office  Trump gave classified Israeli intelligence to supporters of the terrorists attacking Israel.  Trump will sell out anyone to the highest bidder. He did so","09",22686
"Congress leader Md Shaun Meo saluting terrorists who attacked Israel and killed atleast 600 innocents citizens and abducted and raped many women. He can be seen with Mannan Khan","09",20959
"the level of disinformation on israelhamas war being algorithmically promoted on twitter is unlike anything ive ever been exposed to in my career as a political scientist.","09",33604
"Amazing heartwarming scenes from Paris as the Iranian people showed up to protest against Hamas and show support for the people of Israel after the devastating attack that took the lives of more than 900 people at the hands of Palestinian terrorist funded and supported by the","09",33087
"Israel government has cut of fuel and power to Gaza there is no way to escape. Hundreds of thousands of children are about to be sacrificed at the hands of Israel and cheered on by a bloodthirsty West The massacre will not be stopped the massacre will not be televised","09",17159
"Let the world know! Israel Israelunderattack","09",21692
"Watch this video if you want to understand what unfolded in the last 72 hours. It is difficult to watch. But remember you have a powerful weapon in your handyour mobile device. If you want to help Israel share as much as you can about what is happening here so we can get","09",16400
"Joe Biden in 1986 Were there not an Israel the US would have to invent an Israel to protect our interests in the region","09",16848
"This is very frightening. Support for the barbarous actions in Israel on the streets of London tonight.","09",31559
"Miko Peled the son of a prominent Israeli general who saw firsthand the genocidal depravity of Israel and now stands with the Palestinian liberation struggle There is no good Zionism it is a racist violent ideology.","09",22197
"we're watching a nuclear colonial power pulverise 2 million dispossessed ppl half of them children trapped in a strip of land less than a quarter the size of London while the world's democracies fall over themselves to offer Israel more weapons. it makes me physically sick","09",30254
"Let me be clear  I do NOT condemn Palestine's armed uprising against 75 years of Israeli oppression. I wish it wasn't necessary but all nonviolent efforts to obtain justice have been spurned by Israel. You should tell your viewers that it's Israel that's in","09",21156
"JOE BIDEN IS FUNDING PALESTINIAN TERRORISM Did you know that Joe Bidenjust quietly overrode a GOP block on funds to Palestinians and just sent 75 MILLION in aid to the Palestinians while they are raining down rockets onto Israel and massacring","09",13897
"History of the IsraelPalestine Conflict.","09",17721
"USA 2001  IsIamic terrorism India 2008  IsIamic terrorism France 2015  IsIamic terrorism Sweden 2017  IsIamic terrorism Srilanka 2019  IsIamic terrorism Israel 2023  IsIamic terrorism And many more major terror attacks across the world! The only thing","09",25453
"To the people celebrating the mass murder of Israeli civilians you have lost your humanity. To the people enthusiastically calling for Israel to decimate Gaza densely populated with 2 million Palestinian civilians you have lost your humanity. Israelis and Palestinians are real","09",32733
"Vivian Silver a Canadian who dedicated her life to peace and was settled near to Gaza border in Israel KidnappedKilled by Hamas terrorists. She wanted peace for Palestinians so they","09",22772
"Israel stands united! As soldiers including myself made our way to the front lines our fellow countrymen and women generously handed out food and water. I was deeply touched to receive two bottles of water and ice cream in this moving display of national solidarity during","09",29252
"One of the biggest lies of Zionism is that they claim that Israel is a safe haven for Jews. You cannot live peacefully there by usurping other people's land. Israel is never a safe haven for Jews. The Zionists fabricated a lie called Aliyah to legitimize the lands they usurped.","09",17397
"Confused about how Hamas might have been able to get the intel needed to carry out such an attack on Israel? Ill give you one clue","09",23738
"Palestine is claiming that land of Israel just because they were there Few decades back and hence there should no Jews exist there. With that logic if we move back some more years back Islam didnt exist. And land of todays Pakistan Bangladesh Afghanistan etc. were part","09",25124
"BREAKING A spokesperson for Hamas just said that they are going to start executing civilian hostages they took from Israel on live TV for every IDF airstrike that hits a civilian in Gaza which happens as a result of Hamas using them as human shields. These are the animals","09",24490
"So youre telling me the White House can have a display of pride flags up for a month but cannot pledge support for Israel by hanging their flag??!!!","09",26176
"Israel is at war. We didnt want this war. It was forced upon us in the most brutal and savage way. But though Israel didnt start this war Israel will finish it. Once the Jewish people were stateless. Once the Jewish people were defenseless. No longer.","09",28364
"BREAKING NETANYAHU AND ISRAEL WERE AWARE OF THE ATTACK BEFORE IT HAPPENED Times of Israel Associated Press and AlJazeera are reporting that Egypt warned Israel of a major attack coming from Gaza but Israeli officials ignored it. Egypt cautioned about the situation's","09",20879
"Died in Gaza vs. killed in Israel. In the same tweet.","09",26821
"BREAKING Israel's Defense Minister orders total blockade on Gaza says there will be 'no electricity no food no fuel'.","09",37940
"I promised him Ill be back soon. This is only one father out of thousands of parents who have had to say goodbye to their children as 300000 Israelis report for reserve duty. The IDF and the people of Israel will stand strong and united in the face of any threat.","09",38905
"This beautiful couple was slaughtered in their homes by Hamas terrorists. Their children are now orphans. Images like these are extremely difficult to share. But we have no choice. For the victims. For the families. Remember Shlomi and Shachar","09",23719
"WH Staffer Biden keeps bringing up Ukraine during briefings on Israel hes getting the 2 wars mixed up. Austin barely showing up to them anymore Blinken making more decisions than anyone","09",19789
"JUST IN Drone footage of Gaza city has been released by Bloomberg. Citizens along the Gaza Strip are being caught in the crossfire as the war between Hamas and Israel escalates. Hundreds of apartments and homes have been demolished displacing more than 123000 people. The IDF","09",25800
"Israel cant imprison 2 million Gazans without paying a cruel price","09",22168
"I personally don't believe Israel has a right to exist. You can't just get up and displace almost a million locals from their homes just because your religious book says your ancestors lived on that land 2000 years ago. Let's call it out for what it is  absolutely insane.","09",28891
"We all witnessed the events that unfolded in Israel. The way they treated women and children the desecration spitting and the humiIiation of the deceased. Everything is visible for the world to see yet there are persistent and unapologetic efforts to whitewash them. If this","09",20378
"I posted this alarming ATF email 6 days ago showing criminal networks were planning to use straw purchasers to acquire heavy weaponry Hamas attacked Israel just 5 days later Now America is on alert for attacks in the US Does our Federal Govt already know about Hamas plans?","09",13623
"As we continue to account for the horrors of the terrorist assault against Israel this weekend and the hundreds of civilians murdered we are seeing the immense scale and reach of this tragedy. Sadly we now know that at least 11 American citizens were among those killed.","09",28163
"Jewish Grandma speaks the truth on Israel SHARE","09",16507
"Dear Israelis We know this is the darkest of times. We know there is no way to describe the pain our nation is feeling. We are with you. We are in awe of your strength and resilience. We will persevere","09",37922
"Cory Booker voted to give Iran 150b. Then he ran today away from Israel please stop bragging about how you endured rockets in Israel. You were my closest friend for 25 years. You were my student president at Oxford and my brother. Then you voted to give the Iranian","09",21648
"Lot of people are saying that Israel must not have a sense of vengeance while waging war against Hamas. They are asking Israel not to make it personal. When you enter a mans home and harm his family you make it personal. You want to take away the right of Israel to exist. You","09",25906
"I affirmed to Prime Minister Netanyahu that the United States will continue to make sure Israel has what it needs to defend itself and its people.","09",49280
"As soon as the rockets started in Israel my Senator and dear friend Cory Booker ran for his life. Maybe its because he voted to give Iran 150 billion.voted to give Iran 150b. Then he ran today away from Israel please stop bragging about how you","09",19563
"If I don't steal it someone else will This is the reality of the IsraelPalestine conflict. Over 600 thousand Jewish Israeli settlers living on occupied Palestinian land thousands of homes demolished settlements constantly expanding. What are Palestinians supposed to do?","09",17030
"BIG BREAKING NEWS  UAE comes out in support of Israel. HUGE Setback for Hamas First Muslim country which describes terrorist attacks carried out by Hamas against Israeli towns as a serious and grave escalation. History will always remember UAE President UAE is also","09",30716
"Every eyewitness account from friends in Gaza is the same Israel's bombing is like nothing they've ever experienced before. No pretense of targeted strikes on Hamas just wanton indiscriminate destruction of whole neighborhoods. Entire families obliterated in an instant.","09",16922
"The Hamas invasion and terror campaign in Israel feels like a coordinated chess move in a larger game The mass slaughtering of civilians especially hundreds of peaceful music festival attendees was designed to antagonize Israel into a fullblown invasion The taking of","09",26178
"These two little girls Aviv 3 and her sister Raz 5 were taken from their grandparents home yesterday by armed Palestinian gunman in Nir Oz Israel. As the kidnapping unfolded their mother who is also missing called her husband saying that there were terrorists inside the","09",18552
"It's a good bet that Trump telling General Milley to give him an Iran attack plan was a request from Putin that went to Iran. Consider how emboldened Iran must be to do a Hamas attack on Israel knowing there would be a response. Iran now has a good idea how the US would","09",22345
"This video is said to be from Aligarh Muslim University. Since Indian govt has already condemned the HamasTerrorism  extended support to Israel such acts should be seen as treason. These are potential terrorists they chose faith over nation.","09",16240
"It's the hypocrisy that gets us.No one bats an eye when Israel commits crime after crime taking more land and kidnapping Palestinian children in the middle of the night for throwing a rock at a tank.No one ever says a word about all of the war crimes Israel has committed ","09",28103
"Israelturned off the water supply in Gaza depriving them of water and today it started raining in Gaza. They forgot Allah is Al Baseer The AllSeeing","09",19338
"When a kid in Gaza gets killed in retaliation by Israel forces kid's family calls the kid Martyr and say their kid sacrificed his life for Allah. They never asked their militant family members to not use their homes to hide terrorists. They take oaths they train and live only","09",16246
"Israel turned off the water in the Gaza Strip and that same evening it began to rain in the region.","09",24813
"Israel just bombed Gaza's main Telecommunications Company PalTel causing internet  its building has ZERO connection to Hamas or any other groups Deliberately targeting civilian infrastructure is a War Crime!","09",14823
"This young womans grandmother was murdered by Hamas terrorists. She found out from Facebook after Hamas posted a video of the execution. This is what we are fighting against. Pure evil.","09",21412
"UAE becomes First muslim country to come out in support of Israel. UAE calls Hamas attacks on Israel a serious and grave escalation. The UAE foreign ministry in a statement also said it was appalled by reports Israeli civilians were taken as hostages from their homes.","09",29322
"Have died in Gaza vs. Have been killed in Israel They are not even trying to hide their antiPalestinian racial hatred.","09",18270
"Three hour line to donate blood in Jerusalem. Thank you to each and every one of you.","09",35550
"BREAKING Hamas says it is open to truce talks with Israel","09",40742
"BREAKING NEWS Saudi Arabia has informed the US Secretary of State Antony Blinken that it is ending all negotiations on normalising relations with Israel.","09",18499
"Not 1 single post from Barack Hussein Obama about the historic terrorist attack in Israel 1000 dead including at least 9 Americans  it isnt Israel StopHamas","09",19561
"Wow. President Biden in just one day has managed to convene the leaders of France Germany Italy  leadership.","09",24827
"The Biden administration has contributed to the notion that Hamas was a legitimateMiddleEast player. It fueled the perception that the U.S. was backing away from its traditional support for Israelto the delight of Hamasbased on inexplicable policies.","09",16297
"The Hamas attack on Israel reinforces the undeniable importantance of the 2nd amendment here at home.","09",26824
"Here are the five things Republicans should do Convene the House. Elect a Speaker. Pass aid to Israel and Ukraine. Confirm the US Ambassador to Israel. End the hold on US military officers. Stop playing politics with national security.","09",16133
"No Speaker of the House No Chief of Naval Ops No Ambassador to Israel Lebanon Oman Kuwait Hundreds of military positions are empty Yes the coup continues to this day But Republicans are ALSO keeping these powerful positions open for Trump GOP betrayal runs cold and deep","09",15002
"What should the U.S. do? It should quit talking to Iran and restore full sanctions against it. It should cut off all aid immediately to all the Palestinians. It should undertake a 1973like massive arms lift of key munitions to Israel and warn Iran Syria Hezbollah and others","09",22056
"Muslims came into existence 1400 yrs ago but they are rightful owners of 4000 yrs old Hindu temples in India 3000 yrs old Jew temples in Israel 2000 yrs old Christian places Muslms are victims everywhere others are occupants. Their violence  abduction of women is resistance.","09",16921
"I went to the Palestinian Resistance protest near Harvard today. Here is what you need to know. 1. The flyer declared victory is ours. 2. Chants called for the destruction of Israel 3. Protestors called the Israeli's across the street nazis 4. Hundreds of people showed up","09",22128
"Torah Jews once again showed that they stand by the Palestinian people by meeting with Palestinian President Mahmoud Abbas. Jews pray for the liberation of the Palestinian state and people from occupation. The only responsible for this terrible war is Zionism and Zionist Israel.","09",16646
"Remember how Republicans were yelling on here all day claiming Biden was doing nothing on Israel because he didnt hold a press conference 2 days in a row? He just released this showing he was bringing the world together while they were blocking his key military nominees.","09",17088
"IAF strikes in recent hours in Beit Hanoun Sajaiya ElFurqan and Rimal in the Gaza Strip. We will continue to fight Hamas terrorists as long as necessary for the sake of the residents of the State of Israel.","09",25317
"Daily reminder ISRAEL is the OCCUPIER. PALESTINE is the OCCUPIED.","09",20779
"Families and soldiers stood in funerals for their loved ones today with explosions of falling rockets in the background. This is Israels realitysirens cutting through the silence of our grief.","09",18227
"Israeli Defence Minister I have ordered a complete siege on the Gaza Strip. There will be no electricity no food no fuel everything is closed. We are fighting human animals. This is the language of genocide. Israel is a fascist state","09",12555
"BREAKING ISRAEL ASKS U.S. FOR AMMUNITION The Israeli authorities have asked the USto replenish the arsenal of interceptor missiles for the Iron Dome missile defense system and other ammunition via the Washington Post Report. Israeli officials have asked Washington with","09",29038
"Zelensky is upset that he is losing attention and money to Israel so he has concocted the conspiracy theory that Putin is behind everything happening in Israel  Gaza.","09",21516
"sums up current spread of misinformation quite succinctlyeverything that people are unconfirmedly exclaiming palestinians are doing is actually documented as being done by israel","09",19646
"This is Dana Abuqamar a law student at the University of Manchester joy for what has happened in Israel. University of Manchester it's a criminal offence to praise a proscribed organisation like Hamas.","09",13161
"As Netanyahu carpet bombs Gaza entire Palestinian families are being targeted  erased. In just one airstrike 19 members of the same family were killed. The war crime of collective punishment is routine practice for Israel","09",13882
"London stands unconditionally with Palestine in the face of Israels terrorism","09",22111
"Gang of Muslims rape and beat girls in England and it barely makes the local paper Spare me your fake outrage.","09",26758
"Journalist Moataz Mashal breaking down while covering the relentless bombardment of Gaza. Israel deliberately targets and kills journalist in a decade old documented pattern by","09",13082
"This is the grim truth the Biden apologists are trying to cover up with all their incoherent nonsense about how Trump caused this and how GOP obstructionism and chaos are the real problem Israel","09",13364
"If Kadyrov does end up deploying these guys to defend Palestine its literally OVER for Israel.","09",25582
