"cleaned_text","created_at","total_interactions_count"
"Israel has gone AGAINST their word and bombed the Rafah crossing again preventing humanitarian aid from entering Gaza.","16",91129
"Israel bombed the HQ of Gazas civil defense preventing them from digging out survivors and dead bodies from under the rubble. It is estimate that there are 1000 bodies are under the rubble of destroyed homes in Gaza. Horrific war crimes.","16",77880
"Tonight I will sleep inside my demolished house.I will never leave. Look I came out from underneath the rubble. Look Biden. All your rockets and missiles your aircraft carriers which came to Gaza to kill us. I came out from under the rubble.","16",81116
"Breaking Israel has again ordered staff at the Kuwaiti hospital in Gaza to abandon their patients or face the consequences. We will not leave the hospitalexcept to heaven said the hospital director. Sirens blare to show the doctors haven't left.","16",92503
"Israel just bombed the United Nations  humanitarian aid warehouse in Gaza. We just want to defend ourself.","16",66663
"So remember this as soon as no Israeli buys from you again anywhere in the world. And it's a shame because we buy a lot. Gaza doesn't have money to invest in it in my opinion because they prefer to invest in weapons. Huda I dont want blood money HUDA BEAUTY everyone","16",64886
"A Palestinian doctor in Gaza discovers his sons dead body on his shift","16",82841
"BREAKING Israel is currently dropping bombs on Syria Damascus Gaza and South Lebanon. Israel has also attacked Egypt Rafah earlier today. Only Israel can bomb 4 different countries in a single day and the international community wont even blink.","16",60767
"Not a drop of water not a grain of wheat or a liter of fuel was allowed to enter the Gaza Strip during the past eight days.  United Nations If Putin did this to Ukraine nukes would be flying towards Moscow.","16",74681
" why have you bombed over 1000 children to death in Gaza since October 7th?","16",74519
"Little Palestinian boy refuses to leave his moms side who was injured in a Israeli airstrike on Gaza","16",66301
"Please read these 4 Duas for the people of Gaza","16",45349
"Killing Gaza A documentary film about Israel's 2014 megaassault and life under siege in the aftermath filmed during my 7 months in Gaza from 2014 to 2017. By me and . Make sure to turn captions on.","16",41441
"We need more of this Spains Social Rights Minister Ione Belarra accuses Israel of an attempted genocide in Gaza and calls to bring Netanyahu before the International Criminal Court. Colombia threatens to break relations with Israel. We do not support genocide says","16",58539
"Israelis arent sitting at home minding their business whilst Gaza is being carpet bombed. Theyre baking cookies to send to Israeli soldiers to aid them in their genocide campaign of Palestinians. Meanwhile Palestinian babies  starved to death","16",71041
"We were bringing water to our home when they bombed us. A father reacts over losing his sons by an Israeli air strike in Gaza. GazaGenocide","16",34555
"Show the world what they did to her baby. We buried a 6year old Palestinian child today. It wasnt enough that hundreds of Palestinian children are being killed in Gaza every day. Wadea AlFayoumi is not just a victim of a hateful despicable man. He is a victim of the","16",38612
"Israeli historian and genocide scholar Raz Segal says Israeli leaders' dehumanizing language about Palestinians in Gaza and the IDF's conduct are cause for alarm. We're seeing the combination of genocidal acts with special intent. This is indeed a textbook case of genocide.","16",36988
"Protests around the world have been larger than ever. Our hearts are beating for Palestine and we wont look away from Gaza. israel gazaunderattack","16",40602
"Palestinian man in Gaza standing in the rubble of what was once his home calls for people to help before theyre wiped out. Help us before we dieThey Israelis hit us with phosphorus why are you hitting us civilians with phosphorous? Heartbreaking","16",33411
"The mainstream media will only ever shed tears for Israelnever for the war crimes committed against the people of Gaza.","16",37568
"Hamas stole fuel and medical equipment fromin Gaza. The amount of fuel stolen is enough to power Gazas water desalination facilities for six days. Hamas does not care about the people of Gaza. This remains true even if UNRWA deletes its tweets.","16",36939
"An Israeli woman who survived the Hamas assault on settlements near the Gaza boundary on 7 October says Israeli civilians were undoubtedly killed by their own security forces. They eliminated everyone including the hostages she told Israeli radio","16",32889
"Israel targeted medics last night in Gaza killing seven of them. According to the Geneva Convention knowingly firing at a clearly identified medic is a war crime. The list is endless.","16",36807
"I tried to correct you.. the war is not just with Hamas...the war is with all the civilians.. Israeli soldier Betzal Taljah is given space to correct a CNN presenter that Israel's war in Gaza is in fact against civilians.","16",29769
"The Israeli military bombed the headquarters of Gazas heroic civil defense so they cant dig survivors and dead bodies from the rubble. Nonstop crimes against humanity.","16",28065
"A UN official just told me civilians in Gaza are reduced to drinking sea water because clean water has run out. Body bags are running out fuel for hospital generators powering ventilators will run out in hours. Food supply low. The bombing is intensifying. There aren't words.","16",28707
"GAZA UPDATE More than 1030 Palestinian children in Gaza have been killed by Israeli forces since October 7 or about one child every 15 minutes and more than onethird of the total death toll.","16",24715
"Dear . Why havent people calling for a genocide of civilians in Gaza been suspended? Isnt this a violation of thecommunity guidelines?","16",46080
"BREAKING The UN Relief and Works Agency says 'there are not enough bodybags for the dead in Gaza'","16",30576
"Get over yourself. There are hundreds of thousands protesting the genocide of Gaza and somehow you can make it about yourself and about a mythical threat to yourself. The world doesnt revolve around you.","16",49381
"As Arabs our message to the world cannot be restricted to eliciting global sympathy for the children of Gaza. We cannot depict ourselves as helpless children behind whom we hide our failure to control our Hamas thugs who massacred 1300 noncombatant Israelis. This is a moral","16",41327
"Update now from Gaza The situation is the same they massacre people all day bombing buildings w residents inside killing dozens. Still no food water electricity fuel allowed in. The night is like hell they choose night to conduct carpet bombings. They are starting now.","16",27103
"Oh my beloved sweethearts! Media coverage A bereaved Palestinian mother bids a sorrowful farewell to her two little kids brutally massacred by an Israeli airstrike in Gaza.","16",18121
"People are struggling to secure water and bread in Gaza.","16",30707
"This Indian Right wing troll account mocking a Palestinian kid who was injured in Israel bombing in Gaza is followed on twitter by none other than  Union Cabinet Minister for Women and Child Developmentin India. Not just her Many BJP MPs and MLAs.","16",24781
"The israeli regime bombed the Islamic University of Gaza to rubble and brick dust this morning it isnt defence its just more IsraeliTerrorism","16",18582
"If Netanyahu believes abducting civilians is satanic how does he justify his decision to murder thousands of Gaza civilians in response?","16",29021
"BREAKING Colombia has expelled the Israeli ambassador in response to the genocide being committed in Gaza.","16",36978
"I dont have anywhere else to go. Ibrahim Dahman is a CNN journalist in Gaza and sent this first person account of what life is like right now in Gaza. I know deep down no building is safe.","16",22646
"The Palestinian Ministry of Health has just reported that there are 2778 confirmed dead Palestinians in Gaza  10000 wounded. Keep in mind 44 of Gazas population is 14 years old or younger.","16",23202
"This broke my heart. Yasser sticks close to his mother after both barely survived an Israeli air strike on Gaza","16",25150
"Heavy airstrikes. Pray for us. Gaza","16",31425
"Gaza beforeafter the constant bombardment from Israel. If this was in another country the perpetrator would be sanctioned under the international law dragged to the International Criminal Court and boycotted by the global citizen. But okay for Gaza.","16",13660
"Ben Saphiro is calling for a genocide of 1 million little children in Gaza while calling others antisemites. Do you agree this man is a fool?","16",42519
"Israel bombed that Rafah crossing to stop aid being delivered to Gaza. Beyond spiteful","16",18701
"Israel has bombed the Rafah crossing for a 4th time. This happened while international efforts were intensifying to get aid into Gaza and help stranded dual nationals out. Thousands have begun to take refuge in and around the crossing","16",23899
"Today is the 10th day that Gaza has been isolated lacking access to essential supplies such as Electricity Water Food Medicine The continuation of this dire situation threatens more lives. We appeal for the opening of the Rafah border! OpenRafahCrossing","16",13315
"wallahi my heart hearts. egypt has been cooperating with other countries to collect aid for gaza AND THESE MFS BOMBED THE CROSSING TO STOP THE AID??????","16",18947
"Hey  the UNRWA also said you bombed their school in Gaza killing 11 UN staff and 30 students this week. Any comment on these horrific war crimes?","16",22276
"Gaza  If this is not genocide what is it then?","16",16203
"Medic performs CPR in an attempt to resuscitate members of the civil defence team who were hit by an Israeli airstrike in Gaza.","16",21458
"A man from Gaza having a few precious last moments with a beloved one killed by Israel.","16",15398
"Scary stat In just 1 WEEK Israel killed 724 Palestinian children in Gaza. In ONE WHOLE YEAR Russia killed 487 children in Ukraine. Israel is killing children in Gaza at a rate 100x greater than that of Russia's killing of children in Ukraine. Will the media tell you this?","16",19969
"BREAKING Colombia has EXPELLED the Israeli ambassador demanding the envoy apologize and leave the country. This comes after the Colombian President condemned the war crimes of the Israeli military in Gaza.","16",25763
"Im in awe of the strength of the Gaza civilians you bombed for 8 straight hours last night who have nowhere to evacuate and have been stripped of their access to internet electricity water  humanitarian aid.","16",28250
"This is  a surgeon who is currently saving the lives of Palestinians in a hospital in Gaza. He's just reported that counter terrorism police have showed up at his house in the UK and harrased his family.","16",15754
"UPDATE ICJP has now issued the Labour Leadership with a notice of intention to prosecute any UK politician for their complicity in war crimes in Gaza. The announcement comes after Saturday's notice toof the UK government's complicity in Israeli war crimes.","16",19666
"Supreme court lawyer Vineet Jindal has filed a complaint to the International Cricket Council ICC against Pakistan's wicketkeeper batsman Mohammad Rizwan for offering namaz on the ground and voicing support for Gaza which according to the complainantDefeated the spirit of","16",34390
"Ed I have seen two videos of Palestinian children who were beheaded by Israeli attacks on Gaza this week. How is it Chinese propaganda to report on these horrific war crimes?","16",24582
"Palestinian civil defense crews pull out a child's body from the rubble of his home after being bombed by Israeli occupation jets in Khan Younis city Gaza.","16",12286
"Outside the White House right now there are hundreds of young Jews calling for the end of violence on innocent lives in Gaza. Theres nothing I could say that captures my respect admiration and heartache for members of this community who have endured unspeakable atrocities and","16",36881
"The Israeli police arrested Dalal Abu Amneh a Palestinian neuroscientist and singer she's one of many Palestinian figures with Israeli citizenship who have been arrested and questioned for being against the war in Gaza harming IDF morale and posting about charities","16",20917
"JUST IN Rep.says No Gaza refugees in the United States. We are already being invaded by people from our own hemisphere. Meanwhile leftist Reps. AOC Ilhan Omar Rashida Tlaib and notorious firealarmpuller Jamaal Bowman are pushing for the US to bring in","16",35745
"BREAKING Iran's foreign minister says 'if we do not defend Gaza today tomorrow we will have to defend against bombs in our own cities'.","16",35239
"An Israeli woman who survived the Hamas assault on settlements near the Gaza boundary on 7 October says Israeli civilians were undoubtedly killed by their own security forces","16",19939
"Those who had no problem with Israel murdering 1000 kids in Gaza are about to get very vocal about a terrorist in Brussels who just killed multiple innocent people in the name of ISIS. Remember ISIS is Hamas enemy. Israel supported ISIS in Syria.","16",21850
"Between 1500 and 2000 Jewish activists withhave surrounded the  blocking all entrances and exits and calling on a Gaza ceasefire. We say no to GazaGenocide. Return of hostages. And and end to Israeli apartheid.","16",19027
"Palestinians in Gaza sleep on the streets near hospitals seeking shelter from the heavy lsraeli bombing.","16",13212
"Today was one of the worst days in Gaza So far 2800 Palestinians incl 800 children and 900 women killed by Israel. That's double the israeli death toll. 1200 Palestinians incl 500 children are missing suspected to be under the rubble. Over a million Gazans displaced","16",14429
"I have never seen anything like this A doctor at Al Shifa hospital describing the situation in Gaza.","16",11336
"No Gaza refugees in the United States. We are already being invaded by people from our own hemisphere.","16",34191
"Media coverage An example of daily life in Gaza these days under indiscriminate Israeli bombardment","16",9784
"These confiscated weapons are only 20 of the ones used by Hamas to kill Israelis. In order to prevent further attacks the IDF will see to the removal of Hamas terrorist infrastructure and weapon manufacturers in Gaza.","16",21413
"Begra a familyowned cat whose owners house got bombed by lsraeli warplanes. The cat survived the attack but suffered from burns in his eyes and skin. A doctor has treated him and decided to adopt him as he lost his owners in the aggression on Gaza.","16",14993
"Media coverage A bereaved Palestinian mother bids a sorrowful farewell to her two little kids brutally massacred by an Israeli airstrike in Gaza.","16",10348
"Israeli Defense Intelligence Chief Amos Yadlin in 2007 Israel would be happy if Hamas took over Gaza because IDF could then deal with Gaza as a hostile state going on to downplay significance of Iran in Gaza as long as they don't have a port. Link","16",13703
"Its a kind of brutish attempt at harassment as if my wife did not have enough to worry about Professor Ghassan AbuSittah a plastic surgeon in Gaza says police turned up to his family home in the UK today to ask why he's in Gaza and who paid for his ticket bbcnewsnight","16",13933
"While documenting the devastation in Gaza a journalist spotted a child sitting in the debris of his family's store destroyed by an Israeli air attack.","16",12966
"We dont target civilians Bombs civilians. Leave your homes along this safe route Bombs the safe route. Flee to the south Bombs the south. Get out if you can Bombs the only way out of Gaza. There is no option for Gazans other than to sit  be killed quietly.","16",11861
"There is no humanitarian crisis in Gaza... The Israeli Ambassador to the UK would have to see Palestinians as humans to acknowledge that.","16",17799
"Security footage from 710 shows ordinary Gaza citizens entering Be'eri and mass looting the Kibbutz.","16",15725
"All kinds of diseases are spreading in the UN schools in Gaza.","16",18599
". fired cartoonist  after 40 YEARS of working there over this Netanyahu caricature which they likened toguess what?!the Merchant of Venice. Netanyahu just killed 3000 Palestinians in Gaza and pseudoprogressive publications are coming to his aid.","16",16915
"Israel has bombed the Rafah crossing again preventing aid trucks from entering Gaza. The Egyptian minister of health was reportedly on the other side.","16",11287
"Trucks of dead bodies  Gaza When humans are described as animals and then turn them to numbers!","16",9519
"This is Marah. She loved drawing. and that's Bissan. She was a medical student. There was a life in Gaza and people had dreams before Israel's aggression.","16",9182
"Todayannounced her stance to be in solidarity with Palestine and she contributed 20k from her own pocket to Cinta Gaza Malaysia. She chooses her deen brothers and sisters alhamdulillah. Love and light to you DaiyanFreePalestine","16",19240
"Countless Jews and allies are blocking entrances to the White House demanding the U.S. support an immediate ceasefire in Gaza.","16",24466
"Right now in Gaza the situation is horrific and catastrophic. Those hospitals and clinics that have not been evacuated are overwhelmed and are barely functioning. No electricity no medical supplies. Surgeons in AlShifa hospital are now operating without painkillers.","16",11820
"Today we raise our voice to denounce that Israel is carrying out a genocide in Gaza. We ask the government of Spain to bring Netanyahu before the International Criminal Court for war crimes. Spains Minister of Social Rights Ione Belarra","16",12886
"Attached is a video documenting how lsrael targets paramedics and civil defense workers in Gaza.","16",8798
"If you feel no sympathy for innocent Israelis murdered or kidnapped by Hamas terrorists last weekend you have no humanity. If you feel no sympathy for innocent Palestinians killed in Israel's revenge attacks on Gaza you have no humanity. Be human.","16",44684
"An Al Jazeera digital investigation verified that Israeli forces targeted a convoy in Gaza that was following the secure path suggested by an Israeli army spokesperson.","16",9541
"This Palestinian photojournalist risks his life to document the deadliest Israeli assault on the Gaza Strip. Watch Gazas Deadliest Days by Real Gaza Productions. AJCloseUp","16",9519
"There will be no migration from Gaza to Egypt says Hamas leader Ismail Haniyeh who himself is in Doha currently leading a lavish lifestyle. Haniyeh reportedly watched the Hamas attacks on Israel from the comfort of his office in Qatar. Hes a millionaire with 13 children","16",18360
"Not a single item entered Gaza until now. All the news about humanitarian aid on its way to the Gaza Strip is false. The borders are still closed until the moment. We need water fuel medicine food clothes etc. Gaza","16",9721
"She was given 100 for acting. Thats how propaganda works. They were earlier wrapping plastic dolls with blood stains to show them as Gaza children. Dont believe this crap.","16",15213
"There are terrified Israeli children mothers fathers grandmothers being held hostage by Hamas terrorists in Gaza right now. They are afraid. They are alone. They need us. Bring. Them. Home.","16",17676
"In the past 9 days alone Israel has Killed 1030 Palestinian children Bombed schools hospitals ambulances and civilian convoys Dropped white phosphorus munitions on civilian areas in Gaza and Lebanon Killed journalists U.N. staffers teachers doctors and paramedics Cut","16",10079
"Kay Burley Whats the view on the humanitarian crisis in Gaza this morning? The Israeli ambassador to the UK There is no humanitarian crisis... There isn't? There isn't","16",15715
"If youre shocked by thecoverage of the genocide in Gaza you might have missed this piece from 2018 following the tragic day at the Gaza fence in which Israel killed 60 Palestinians who were protesting Trumps embassy move. Before the Palestinians could even bury","16",13439
"Defence Secretary and Deputy PM giggling together during the IsraelGaza statement. This is completely unacceptable.","16",14270
"The International Centre of Justice for Palestinians has informed Keir Starmer David Lammy and Emily Thornberry of its intention to prosecute them for their role in supporting Israels war crimes in Gaza.","16",18588
"Israel's reaction went beyond selfdefense and the collective punishment of the residents of the Gaza Strip should stop.  Chinese Foreign Ministry","16",19828
"Gaza has been subjected to years of siege and murderous Israeli military action. When Israel was bombing Gaza 11 years ago  and dozens of Palestinians were killed  I said this on BBC Question Time. This is what they are desperate to eliminate context.","16",14526
"BREAKING The United States and Israel have given Egypt an ultimatum that only US citizens will be allowed to exit through the checkpoint with the Gaza Strip. Palestinians will be prohibited from leaving. Egypt initially wanted to negotiate the evacuation of Palestinians","16",10651
"Ice Cream trucks are being used as morgues in Gaza.","16",11086
"Have you noticed that Jews in Israel or around the world are not celebrating the unfortunate death of Palestinian civilians in Gaza? Unlike the hundreds of thousands of Palestinian supporters cheering on the death of Israelis in cities across the world we never wanted this.","16",15670
"Grant ShappsDefence Secretary  Gaza statement.","16",10724
"You have time to stand before the mirror for 7 consecutive minutes and put on 3 layers of hairspray. On a normal day people in Gaza have neither clean water nor career prospects. Their calendars are marked by annual bombardment. Some self awareness please.","16",18933
"BIG BREAKING NEWS  Complaint filed against Pakistan's wicketkeeper batsman Mohammad Rizwan for praying on the ground and voicing support for Hamas. Before defeat Rizwan had said Pak's victory will be dedicated to Gaza. Supreme court lawyer Vineet Jindal said he violated ICC","16",20266
"Colombia is expelling the Israeli ambassador over the Gaza war...","16",23952
"The fact that the very few people in Gaza who are still able to access the internet start every social media post with I am still alive tells you everything you need to know.","16",13336
"Today at our mosque in a Chicago suburb we buried a baby. This week the people of Gaza buried 1030 of their babies. Each child first dehumanized  then killed for the crime of simply being Palestinian. From the deepest trenches of our grief we say STOP the genocide FreePalestine","16",11703
"Sinceis determined to make this place a cesspool of disinformation I put together a list of accounts you can rely on for reputable coverage of Ukraine Russia The Middle East Israel GazaPalestine ChinaTaiwan Foreign PolicyNews and Authoritarianism Thread","16",14290
"CALLING ON ALL DOCTORS! Voice message from Gaza hospital They have run out of water and electricity EVERYONE IS GOING TO DIE! There is no water ! Israel poured concrete in the pipes and there is no electricity for the pumps. They have now cut off the internet! This is the","16",7966
"Israel bombs the Rafah border crossing for the 4th time! This is Gaza's only remaining gate to the world  humanitarian aid are piling up at the Egyptian crossing waiting Israel's approval!","16",7130
"Many reports from Gaza of unknown children showing up at hospitals with no family some wounded and representing the lone survivors of their family. We started seeing this during Israels exterminationist assault in 2014.","16",9171
"Hundreds of thousands storm the streets of Pakistan for Gaza. We love you Pakistan","16",17324
"BREAKING Egypt says that Israel is not cooperating with delivery of aid into Gaza and evacuation of foreign nationals","16",13087
"Dying under bombs in Gaza cannot be the only option left to people. Hospitals are overwhelmed. There are no more painkillers. Our staff tell us about wounded people screaming in pain and people who can't get to the hospital.  Claire Magone General Director MSF France","16",7879
"If you support the people of Gaza youll lose all your followers and support. Most people are not warmongering psychopaths enjoying the slaughtering of little children.","16",17821
"National March for Palestine  Stop the War on Gaza! When Saturday 21 October 12PM Where Marble Arch London 150000 of you joined us when we marched for Palestine in London last Saturday. We can't stop now. Join us again on Saturday to demand an end to the war on Gaza.","16",7937
"JUST IN FOOTAGE ISRAELI HOSTAGE VIDEO I am a prisoner in Gaza and they treated me and performed a surgery on me that took 3 hours and everything is fine and I only ask that you return me home as soon as possible return me to my family please get us out of here as soon as","16",11524
"Israel is Not Fcking Around They have blocked Gaza off from  Humanitarian aid  Almost all utilities Despite the devastating toll on innocent human life they consider that to be the only way to defeat Hamas quickly because it also blocks off their supply chain.","16",19387
"Hamas has published a video of their troops providing medical care to a female prisoner in Gaza who was captured on the first day of the war","16",8194
"With a respect to the obscene but they voted for Hamas argument being used to dehumanize  justify genocide again Palestinians in Gaza3 key points","16",11943
"If you stand with Israel give them your land ! ! Gazaunderattack IsraelGazaWar Gazagenocide","16",7966
"Wow!Colombia's first ever leftwing president Gustavo Petro shared this powerful statement warning that capitalism is bringing back fascism and rich Western neocolonial elites treat the peoples of the Global South as disposable like the children of Gaza The barbarism","16",12862
"Finally a European government minister calling what's happening in Gaza a genocide and demanding that Netanyahu be put on trial at The Hague for war crimes","16",10452
"Sometimes you gotta stay awake so whenever theres an airstrike you can calm the kids right away. Gaza","16",12798
"A doctor's voice from Gaza to the world","16",6496
"In 24 hours Palestinians in Gaza will run out of basic needs for survivalincluding food and water. Israel is starving 2 million people as it bombs their hospitals schools and homes. This is a textbook case of genocide according to genocide studies expert Raz Segal.","16",6717
"The Capital City Of Maldives Mal is gathering in solidarity with Muslim Brothers and Sisters of Gaza.","16",11213
"Israel has killed over 1030 Palestinian children in Gaza since it began bombing on Saturday. Israel has killed over 100 children a day. A child every 15 minutes. Israel is deliberately and indiscriminately slaughtering Palestinians in Gazawiping out entire families.","16",7052
"A doctor who works in Alshifa Hospital in Gaza has a message to tell.","16",5230
"Update 936 Palestinian woman and 738 children were killed in the lsraeli aggression on Gaza adding to a total of 2800.","16",6178
"URGENT.. Combatants from AlQassam Brigades provide medical care to a female prisoner in Gaza who was captured on the first day of the Battle of AlAqsa flood. It is worth noting that this battle began by Hamas the resistance forces to defend the right of the","16",5659
"This is what is happening in Gaza. Jimmy Michael's latest BBC report. This is Jabalia once one of the world's most densely populated neighbourhoods and where those who've survived are clinging on","16",6348
"We have compiled and made accessible a reading list of 15 articles from the Journal of Palestine Studies providing historical context and analysis on nearly two decades of Israeli incursions siege and blockade on Gaza. Read ","16",6260
"1.1 millon homes were destroyed by Israel. Half of Gaza is now homeless. HALF.","16",7222
"An elected Young Labour rep quit over Starmers prowar crime stance over the weekend and found out yesterday via Twitter that her family members had been killed in Gaza. Today this is what people around Starmer are briefing. The sheer evil of it is so difficult to comprehend.","16",10108
"Would be welcome if International Criminal Court had the power  Independence to drag Netanyahou  others facilitating ethnic cleansing in Gaza thru Courts for War Crimes  Sadly the ICC has become an instrument of US Empire who give Israel the Arms to kill Palestinians...","16",7956
"People in Gaza are facing severe starvation. I just spoke with my 76yearold mother from South Gaza. Since she left last Friday there's been no access to food or water. She's subsisted on mere morsels of bread olive oil and cheese since Sunday.","16",6765
".. Israel has targeted alllllll Gaza hospitals killed 100 of paramedicsdoctors targeted ambulances under duty! Rejected  targeted all humanitarian aids Israel atrocities exceeds the bearable amount even for","16",5001
"Children and families in Gaza have practically run out of water. They are now forced to use dirty water from wells increasing risks of waterborne diseases. We need an immediate humanitarian pause to ensure unhindered and safe access to children and families in Gaza.","16",6096
"Over the past few days Ive traveled to Israel Jordan Bahrain Qatar UAE Saudi Arabia and Egypt. What Ive heard from every partner is a shared view to prevent the conflict from spreading to safeguard innocent lives and to get assistance to those in Gaza who need it.","16",13838
"Ive been told that the entire health system has collapsed in Gaza. Theyve asked the United Nations to take over which we have no capacity to do at the moment. The UNsspoke to me from Jerusalem about the humanitarian situation right now.","16",6339
"That man is full of shit. He stoked the flames and now fears political repercussions because a majority of marginalized people that Dems collect every election are witnessing that its only lip service and transactional allyship given the genocide happening in Gaza.","16",11197
"I feel like I'm losing my mind was the Israeli flag not projected on landmarks all over the world in solidarity? Didn't random clubs and food chains release statements? Billions in aid poured through? What do you want? For everyone to clap as millions in Gaza are wiped out?","16",12924
"Believe it or not the only reason the IDF isnt in Gaza now is because of threats made by Iran and other factions in the Axis.","16",15964
"NEW The number of hostages held by Hamas in Gaza now stands at 199 people","16",8812
"Hamas terrorists released a video of an Israeli hostage her eyes filled with fear. How many tears have those eyes shed? They tortured her broke her hand and forced her to say 'it's all well. We must unite from Belgium to the USA against these terrorists. Israel Gaza","16",8251
"Gazan dental student Salma Shurrab was interviewed on CBS news about the suffering in Gaza. Ironically Salma is a prime example of the excesses of the Gaza elite. Thank you tofor spotting this and recognizing Salma TheGazaYouDontSee HamasisISIS TheRealImage","16",6758
"We stand with Israel as it defends itself. The United States is also actively working to ensure the people of Gaza can get out of harms way and the assistance they needfood water medicinecan get in. Hamas does not care if Palestinians suffer.","16",12909
"Decades of Israeli occupation have left Palestinians struggling to access clean water. In the summer of 2023 People  Power went to Gaza and the occupied West Bank to investigate Full film","16",5998
"A lot of Muslim and Arab Americans are saying to me that they cant vote for Biden because of the past few days and the total U.S. support for the Israeli assault on Gaza and I totally get where theyre coming from. But this guy is the alternative","16",11851
"This is what putting LIFE above all looks like. The Jerusalem patriarch of the Catholic Church Cardinal Pierbattista Pizzaballa stated in an interview he offers himself up as a hostage in exchange for the releases of the Israeli hostages held in Gaza. I am ready for an","16",11644
"It is a stunning indictment of the western media discourse on this which is filled with belligerency that some of the most powerful statements against the continued war on Gaza are coming from Israelis who've lost relatives in the last few days.","16",9408
"This is inadequate. Wadies murder is the direct result of racist warmongering.repeated the lie about beheaded babies directed US diplomatic corps to avoid calls for ceasefire  backs Israels genocidal warfare. These policies have deadly consequences here too. Gaza","16",7590
"Incredible documentation from Kibbutz Beeri after the massacre by Hamas  terrorists from Gaza infiltrated and arrived to loot join the killings and torture and others to kidnap residents or rape them. Also pay attention to the elderly Palestinian man with the crutches... so","16",6386
"Thousands of Jews are protesting in front of Bidens White House demanding immediate ceasefire in Gaza  Not in our Name","16",6111
"I have seen kids write their names on the palms of their hands because when they die they want people to know who they are. An aid worker forspeaking in Gaza. When Israel is given the greenlight to commit war crimes remember what that means.","16",7398
"Reports say there will be a fivehour ceasefire from 9am in Gaza to allow medical aid in and to let out Palestinians with foreign citizenship. Dont for a second let the genociders spin this to say see were pausing bombs for a bit . This is the work of ppl galvanising","16",10543
"Traveling I was accidentally on the same itinerary as in Doha Dubai Abu Dhabi.But there seems to be a new Middle East street opinion about the Gaza war. Ill say this. HAMAS cannot expect any further financial or political support. Theyre uniformly","16",12696
"Since Israel declared its war on Hamas and launched strikes on Gaza close to 60 Palestinians have been killed in the occupied West Bank many by Jewish settlers. I went to one village where residents have been caught in the deadly crosshairs in just the past few days.","16",4493
"They bombed a bakery and everyone who was in line for bread was killed. Keep in mind Israel has the technical capability to see exactly who they're targeting. In 2018 while sniping teenagers protesting at the Gaza border the IDF claimed we know where every bullet landed.","16",4831
"I was disappointed not to be called to speak in Parliament today. I was going to highlight Israel's violations of international law from using white phosphorus to starving Gaza of water food fuel and electricity. There must be a ceasefire and an end to the bombing of Gaza.","16",12828
"No media organisation has done more to facilitate Israels genocidal campaign in Gaza than the BBC. When history is written it will take pride of place next to Radio Rwanda.","16",7341
"Firefighters in Gaza report hearing cries of survivors echoing beneath the rubble. They are agonizingly close yet unable to reach the survivors due to a lack of tools and constant bombardment.","16",4366
"One child is killed every 15 minutes in Gaza. Read that again.","16",4386
"This today is what I awoke to on my social media 5yearold Eitan Kaptisher murdered by Hamas on his birthday. 6yearold Wadea AlFayoume murdered allegedly by an antiPalestinian racist in Chicago. A brother  sister in Gaza looking out for Israeli bombs. Heartbreaking.","16",8607
"Israel fires phosphorus shells at the villages and towns in south Lebanon. Netanyahu provokes so war canspread beyond Gaza and America joins his war.","16",4093
"Many British politicians now backtracking from their statements supporting Israels right to deny water and electricity to civilians. The new position is they think international law should be upheld. Worth noting that the blockade of Gaza is illegal under international law as","16",9759
"Palestinian fighters provide medical care to an Israeli female captive in Gaza who was captured on the first day of the battle of Al Aqsa Flood.","16",4913
"UNRWA Not a drop of water not a grain of wheat or a liter of fuel was allowed to enter the Gaza Strip during the past eight days. Palestinian Health 254 people were killed and 562 injured during the past 24 hours","16",5356
"Egyptian media are reporting that Israel has bombed the Rafah crossing for a 4th time. This happened while international efforts were intensifying to get aid into Gaza and help stranded dual nationals out. Thousands have begun to take refuge in and around the crossing","16",4109
"The most we can hope for from Ivy Leagues and tenured professors is a conference 20 years from now in Charlottesville titled 'PostGaza Genocide Arab Literature The Decolonial Poetics of Loss and Remembrance.'","16",8339
"Israel bombed us when I was bringing my little nephew a ball and then my nephew was shot in the back! Nevertheless I got the ball for him and carried him home. Gaza GazaGenocide Israel","16",3358
"Marsha'Allah another amazing performance by . It is rare to see a proper Muslim being allowed on a major platform to defend Palestine and Hijab managed to dominate throughout. FreePalestine Gaza","16",6523
"You do not get to target civilians because somebody else has targeted civilians. Its nonreciprocal because your obligations are to the civilians. Its not a deal between fighters. Its a deal with humanity. My interview inon Gaza  Israel.","16",6752
"In case you missed it 1805Shots were fired toward an IDF tank and postsalong the Lebanese border. The IDF responded with artillery fire. 19492104 Multiple sirens sounded in the areas surrounding Gaza. 2142 Sirens sounded in the city of Tel Aviv. For","16",7898
"UNRWA Not a drop of water not a grain of wheat or a liter of fuel was allowed to enter the Gaza Strip during the past eight days.","16",5249
"The WHO warned of only 24 hours of water electricity and fuel left in occupied Gaza after Israel blocked all access to the strips 2.3 million residents. Israel has also left the Rafah crossingthe only exit out of Gazainoperable due to air strikes stalling aid.","16",3497
"BREAKING Reuters reports that some people in Gaza are resorting to drinking salty tap water amid worsening humanitarian conditions","16",5449
"Do you condemn the killing of children in Gaza?  Israel has the right to defend itself. Mate you are an absolute","16",7825
