"","id_of_tweet","cleaned_text.x","batch","sentiment","error","created_at","total_interactions_count"
"237",5883,"Israel bombed Gaza Egypt Syria and Lebanon in the last 48 hours. 3 states and 1 occupied territory it has cut off from food water and electricity.",4,"-1","",11,20311
"238",5901,"Sir Keir Starmer told a London radio station today that Isral was entitled to cut off water and power supplies to Gaza when he knows this to be false. As an officer of the Court a Kings Counsel no less he knows this action to be a crime. A crime under all international law and",4,"-1","",11,16001
"239",5905,"Jamie lee Curtis posting a pic of children from Gaza looking up at Israelis bombs but thought it was Israeli children Justin Bieber posting a pic of bombed Gaza thinking it was Israel Noah Schnapp calling all Palestinians terrorists Can American celebs shut up please",4,"-1","",11,29415
"240",5921,"Footage released from an interrogation of capture Hamas terrorist who infiltrated Israel. He admits that the Hamas terrorists fully intended to rape Israeli women who were captured. To anyone denying or minimizing the barbarity of Hamas? Stop gaslighting the Jewish people.",4,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",11,11510
"241",5930,"Thank you to each and every one of you for standing with us in our darkest times. We feel your love and it means the world. Share your support by reposting this with your countrys flag and IStandWithIsrael.",4,"1","",11,17605
"242",5939,"Trump SLAMS Joe Biden after bribes to terrorists backfire war breaks out in Israel For four incredible years my Administration brought historic peace and prosperity to America. And in three awful years Crooked Joe Biden has sent our nation on a tragedy to hell.",4,"1","",11,16623
"243",5944,"BREAKING Former Hamas chief Khaled Meshaal has called for a global day of jihad in response to the IsraelHamas war telling supporters you all know your responsibility. Reuters We must head to the squares and streets of the Arab and Islamic world on Friday. To all",4,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",11,11264
"244",5948,"BREAKING The Mayor of Tel Aviv Israel Ron Huldai just released this following video thanking President Job Biden and the United States. He specifically said Tonight we light City Hall in recognition of the steadfast support from President Joe Biden and the entire United",4,"1","",11,15826
"245",5952,"A brief history of Israel's wars on Gaza 20082023 a .",4,"0","",11,9034
"246",5981,"The first plane carrying U.S. armaments has since arrived at the Nevatim Airbase in southern Israel this evening. The cooperation between our militaries is a key part of ensuring regional security and stability in times of war.",4,"1","",11,18588
"247",5982,"Israelis have been normalising the seige on Gaza as if it's acceptable that 2 million people are living in a cage for 17 years now. This is the source for everything. Israeli writer Gideon Levy on whether the attack by Hamas on Israel was inevitable",4,"-1","",11,7983
"248",6024,"Security assistance foris a smart investment in our national security. It helps to prevent a larger conflict in the region and deter potential aggression elsewhere while strengthening our defense industrial base.",4,"0","",11,11790
"249",6059,"Even wars have rules and everyone must respect them. International humanitarian law protects people during conflict and helps ensure humanitarian assistance reaches those in need without discrimination. via",4,"0","",11,1411
"250",6071,"I posted this video about an hour ago and X took it down! It shows the truth about the Israeli  Palestine conflict that the media doesnt talk about Please watch  share before they take it down again!",4,"0","",11,1181
"251",6089,"WTF is Drake or Khalidsupposed to do about terrorism Zionism or a 1000yrold religious conflict? Hire the Avengers? This coming from a culture vulture whose entire life is monetizing murder gangbanging  everything he holds dear",4,"-1","",11,2166
"252",6155,"CBC Teenagers Leslie Mahaffy and Kristen French dead as a result of a conflict. CBC Actress Sharon Tate dead as a result of a conflict. CBC Singer John Lennon dead as a result of a conflict. What wicked liars.",4,"0","",11,474
"253",6167,"Again tonight the CN Tower will be lit blue and white at the top of each hour to honour the victims of recent terror attacks in Israel. We mourn the pain suffering and devastating losses of civilians of this conflict.",4,"1","",11,523
"254",6176,"no offence but you dont seem to understand this conflict very well maybe read a bit or just follow along without posting horrible takes until you get the full picture. Theres a reason your name is JayinKyiv and not JayinJeruselam",4,"-1","",11,1697
"255",6179,"Kamala Harris Whenever I'm facing like a conflict and I need to sort it out give me a Venn diagram every day of the week!",4,"0","",11,324
"256",6273,"Arab foreign ministers on Wednesday called for an immediate halt to the ongoing IsraelGaza conflict and the revival of the stalled PalestinianIsraeli peace process",4,"0","",11,128
"257",6283,"IsraelPalestine conflict full of claims of extreme barbarity by both w no evidence. With big visible barbarity unchecked specifics flourish. My M.A. thesis was on Israel's 2002 invasion of Jenin refugee camp in the West Bank and how the press reported it. Rife with examples.",4,"0","",11,345
"258",6293,"I can tell you one thing these so called journalists are so shameless that theyll go back to lick the same boots once again as this conflict ends because their votes matter for their paymasters.They are prisoners of Stockholm Syndrome.",4,"0","",11,128
"259",6316,"First of all terrorists are not a side of any conflict. Theres no conflict here there are just terrorists and normal people. The question you asked me gives moral equivalence to terrorists and their victims. There is none. The question shows you are either uneducated or a",4,"1","",11,285
"260",6351,"FOOTAGE OF HAMAS ENTERING ISRAELI HOMES Footage of Hamas members entering Israeli family house and stating that if they were to kill them they could have but they wont. Hamas member asks the family to tell Netanyahu not to bomb their location because there are Kids and Women",4,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",11,30504
"261",6361,"BREAKING President Biden just confirmed that Hamas terrorists beheaded innocent children. I never really thought that I would see have confirmed pictures of terrorists beheaded children This is an atrocity.Anyone who stands by and defends Hamas should be ashamed of",4,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",11,12268
"262",6387,"It's not Hamas fighters who are being targeted by Israeli bombings. Whole apartment blocks are being destroyed the civilian death toll is rising. And Israel announces that will cut water electricity water and food for Gaza. It's genocide simple like that.",4,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",11,1464
"263",6403,"Israelis are in utter shock after seeing the atrocities committed by Hamas against Israelis. Unspeakable cruelty.",4,"1","",11,1211
"264",6417,"All high and noble the BBC says it mustnt take sides against Hamas. Odd that. It is perfectly happy to takes sides on Climate Chaos skeptics are banned and was utterly biased against Brexit. Impartial my arse. They hate Jews.",4,"1","",11,1390
"265",6424,"This entire thing is so pathetic because Israel has already killed more civilians than Hamas. Theyre still killing. They killed 9 UN staff in airstrikes today and there is barely a blip on it. The demands for condemnation are entirely one sided",4,"-1","",11,1933
"266",6433,"Remarquable analyse de . Israel Hamas terrorisme GuerreIsralHamas",4,"0","",11,559
"267",6434,"It's important to condemn the murder of civilians by Hamas but the focus by mediapoliticians is ultimately to deflect from the widescale violence against civilians by the state of Israel. The best way to protect civilians Israeli  Palestinian is to Free Palestine.",4,"-1","",11,943
"268",6438,"Yessir folks. This LA Times reporter isnt doing apologetics for Hamas. Hes being very skeptical and cautious as is his way! Like when Trumps obvious joke was properly contextualized.",4,"1","",11,849
"269",6455,"Former Hamas chief calls for protests neighbours to join war against Israel",4,"-1","",11,475
"270",6457,"In the days since Hamas attacked Israel false and misleading information old and unrelated videos and photos have flooded social mediaincluding a fabricated White House memo and video game. Heres a look at some of the inaccurate material.",4,"1","",11,237
"271",6458,"Dont let them fool you that they only want to kill Hamas members. No they are enjoying seeing Palestinians getting killed left and right by israeli bombardments. This zionist channel wrote More satisfied customers are arriving at Sheba Hospital.",4,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",11,247
"272",6460,"if youve ever said or written words to the effect of bbbut Hamas please know that your opinion is meaningless and your spine is jelly",4,"-1","",11,648
"273",6461,"The laws of war must be upheld is a very different statement from immediate ceasefire. The first is true just and imperative. The second means Hamas pays no price for its atrocities. Which only ensures there will be more humanitarian catastrophes.",4,"1","",11,421
"274",6464,"Prime Minister Netanyahu shares gruesome new details of atrocities committed by Hamas while delivering first statement after the formation of an emergency government",4,"1","",11,224
"275",6470,"BREAKING NEWS! Hamas has just attacked the United States Navy's USS Liberty! The Liberty captained by a Mr. Dan Levin was sent to the Eastern Mediterranean but has just been attacked. The last communication sent from the sinking US Warship was Look up the Clean Break Memo",4,"0","",11,394
"276",6503,"Prime Minister Benjamin Netanyahu vowed Israel will crush and destroy Hamas as hundreds of thousands of Israeli soldiers are on the border of Gaza preparing for a possible ground invasion.",4,"1","",11,133
"277",6512,"I understand that Israel have to reply to Hamas's sickening brutality against their civilians. Go hard at those barbarians but isn't cutting off power food water and fuel to Gaza an attack on their innocent civilian population?",4,"1","",11,284
"278",6531,"NEW  Swiss university suspends lecturer over Hamas comments",4,"0","",11,146
"279",6550,"Sadly its close to impossible to imagine the hostages are still alive. They know Israel wont do a prisoner swap and holding onto them is both dangerous and a lot of work for Hamas. I think the barbarians filmed tortured and executed them already.",4,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",11,211
"280",6556,"tells AmAgenda Israeli intelligence this is Old footage Hamas claim of hostage release questioned by Israel  Sky News Australia",4,"0","",11,94
"281",6563,"Hamas says a female prisoner and two children who were held hostage in Gaza after being captured on Saturday have been released Walla! reported. by",4,"0","",11,101
"282",6564,"At least 22 U.S. citizens have been killed during the Hamas attacks on Israel National Security Council spokesperson John Kirby said at a news conference Wednesday.",4,"1","",11,72
"283",6566,"Bibi made it so. By design. Then he ignored the warnings when told that a Hamas terror attack would take place.",4,"1","",11,85
"284",6583,"US President Joe Biden confirms reports that Hamas terrorists beheaded Israeli children in its devastating onslaught over the weekend. It is important for Americans to see what is happening. I have been doing this for a long time. I never thought that I would see have",4,"1","",11,60
"285",6589,"We shall use all available means to choke off money going to the Iranian regime DeSantis said DeSantis wants new Florida sanctions on Iran after Hamas attack on Israel",4,"1","",11,69
"286",6601,"For decades Hamas and Israel have maintained a violent equilibrium. How will the war change that paradigm?speaks with an expert on the regions politics.",4,"0","",11,51
"287",6617,"Paramedics in Gaza crying after 4 of their colleagues were murdered by an Israeli airstrike during their humanitarian work.",4,"-1","",11,32446
"288",6618,"Photos confirming the use of Phosphorus munitions on Gaza a short while ago",4,"-1","",11,30047
"289",6642,"JUST IN Israeli Air force planes have destroyed more than 22639 homes 10 healthcare facilities and 48 schools in Gaza. Source Middle East Montor",4,"0","",11,19001
"290",6648,"Hamas publish scenes of them releasing an Israeli woman and her children from Holit after being held captive by Hamas militants in Gaza. Didnt Israeli media say that they raped women and behead babies?",4,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",11,12615
"291",6706,"JUST IN  Russian President Vladimir Putin said The land on which the Palestinians live is historically their land and it was supposed to establish an independent Palestinian state that includes Gaza. Source Sky News Arabia",4,"-1","",11,10283
"292",6713,"Speaking with family and friends in Gaza is heartbreaking. My friend just told me if we die write about me and my baby. Tell the world that she had him after 4 years of painful waiting and that she didnt even have the chance to save his face in her memory",4,"-1","",11,7616
"293",6718,"people have to use images of gaza and palestinians because israelies are usually attending parties or in high end shelters they have the technology to intercept missiles before they touch ground as well as nationalized healthcare. the US paid for it!",4,"-1","",11,10436
"294",6719,"The difference You don't have to be Muslim to support Palestine you just have to be human.",4,"-1","",11,42683
"295",6725,"Retweet and spread the historical map of Palestine",4,"-1","",11,23887
"296",6747,"If You Arent Questioning The Israel Palestine Hamas Situation Than You Need To Watch This This Is One Of The Wildest Things You Will EVER Watch About 10 days after 911 I went through the Pentagon and one of the generals called me and he said Sir you got to come in. You got",4,"0","",11,6649
"297",6818,"just donated 200 to the Middle East Children's Alliance who are providing emergency aid in Gaza right now. please give whatever you can. Palestine Children's Relief Fund is also good",4,"-1","",11,1979
"298",6842,"It truly is you are either with the Palestinian resistance 100 or you are not at all. No condemnations of a people whove been caged and genocided for decades no equivocations between their violence and the violence of their colonizer. Palestine must be free first.",4,"-1","",11,4007
"299",6863,"The international community must act. We need ceasefires dialogue and enforcement of international law. We need an end to the cycle of violence an end to the occupation of Palestine an end to apartheid.",4,"-1","",11,3119
"300",6920,"The weight of racism is excruciating. Gaza Palestine Freedom",4,"-1","",11,1596
"301",6925,"The international community must act. We need ceasefires dialogue  enforcement of international law. We need an end to the cycle of violence an end to the occupation of Palestine an end to apartheid on situation in Gaza and Israel",4,"-1","",11,1351
"302",6936,"If you see a BLM sign anywhere in the USA tear it down and burn it! These people stand in solitary with Hamas! They condone the raping of innocent civilian women the beheading of children and the torture of the elderly! Lets give them a one way ticket to Palestine! They hate",4,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",11,829
"303",6953,"If Palestine laid down their weapons today there would be no threat tomorrow. If Israel laid down their weapons today there would be no Israel tomorrow. ProgrammedDesignedtoFailUp",4,"1","",11,2009
"304",7008,"The Zionist state of Israel reminds us of Nazi Germany. Zionists oppress Jews in Mea Shearim the antiZionist neighborhood of Jerusalem. Just as the Nazis raided ghettos the Zionist police constantly raid Jewish neighborhoods and inflict violence on Jews. Israeli police",4,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",12,35577
"305",7023,"YouTube didnt want me telling the truth about the IsraelPalestine conflict so they banned my channel with 300K subscribers. The corporate media lied to you about every war over the last 30 years. Tagand encourage them to unban my channel for the truth.",4,"0","",12,39302
"306",7080,"Palestinian journalist Momin Qreka lost his legs during Israels 2008 war on Gaza and yet he continues to work",4,"-1","",12,21166
"307",7142,"NEW ProHamas accounts are now celebrating Donald Trump's attacks on Israel and praise of Hezbollah and Hamas and are posting clips of his speech to boost their propaganda operations. Story here",4,"-1","",12,8663
"308",7154,"Pakistanis crying Israel was Palestine less than 80 years ago please tell me what Pakistan was less than 80 years ago.",4,"1","",12,17363
"309",7161,"BREAKING The US has reachedan understanding with Qatar NOT to release any of the 6 billion in Iranian oil money that was transferred as part of a U.S.Iranian prisoner swap. This news comes as the US and Israel scrutinize Irans role in funding and training Hamas. Good",4,"1","",12,16506
"310",7224,"An average Muslim in India feels more strongly for someone in Palestine more than he feels for his Hindu brother in Kashmir. This is the basis of the conflict within the Indian society. Indian Muslims should start putting the nation over the idea of Ummah.",4,"0","",12,20701
"311",7225,"Today Cannon postponed a Garcia hearing because she didn't like one of DoJ's arguments about Stanley Woodward having a conflict of interest. She also recently stayed CIPA deadlines. THIS is the nickel and dime delay I was talking about.",4,"0","",12,12046
"312",7250,"This heartwrenching video highlights the profound grief of a young boy who has lost his sister in a bomb attack echoing the principles of the UNCRC. Let's work to protect children from the horrors of conflict. Gazagenocide Gazaunderattack",4,"-1","",12,1598
"313",7261,"White House admits Joe Biden lied about seeing confirmed pictures of babies beheaded by Hamas. Politicians  media alike have CONTINUED to push lies about the IsraelPalestine conflict. If they lied to you about this other lies have they told u to justify this genocide?",4,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",12,1600
"314",7262,"Tonights show. The world is run by psychopaths to achieve psychopathic results and the realisation that your governments dont care about any of you is key to understanding your role on the chess board. Weve been told we must pick a side in a conflict that on the human",4,"0","",12,1943
"315",7266,"I met someone and his only argument for the Israel Palestine conflict is he who fights Israel fights the Lord of hosts. This is how to know someone whose head is completely empty.",4,"-1","",12,2024
"316",7268,"As soon as a conflict starts the most controversial opinion to hold is caring primararly about the United States and its people",4,"0","",12,4317
"317",7271,"During the 2014 IsraelGaza war Twitter was like 80 news reports and firsthand civilian accounts plus 20 shitposters. The result was an unprecedented shift in US attitudes on the conflict. Today those proportions are basically flipped and the result is well this.",4,"0","",12,1917
"318",7287,"For a better understanding of the PalestinianIsraeli conflict listen to Mosab Hassan Yousef's powerful speech at the U.N. human rights council Sept. 25 2017 Yousef called Palestinian Authority the greatest enemy of the Palestinian people. If Israel did not exist you",4,"1","",12,1072
"319",7292,"Just in The Israeli Air Force have carried out strikes on Damascus Airport and Aleppo in SYRIA. We thought this conflict was about dealing with Hamas terrorists in Gaza? That's what the MSM said after all?",4,"-1","",12,640
"320",7311,"The world remembers the victims of the conflict in the UK and Nazi Germany",4,"0","",12,2523
"321",7314,"Harry and Meg issuing a public statement about the IsraelPalestine conflict is akin to Andrew  Who even bothered to ask? What Government do you represent and what official position or status do you even hold? These two claim",4,"0","",12,2744
"322",7315,". is not aware of any specific and credible threats to Texas. However the department does have concerns the current conflict could inspire homegrown violent extremists and foreign terrorist organizations operating in the United States to target the Jewish community and",4,"0","",12,787
"323",7329,"ProudBlue DemVoice1 Fresh Patrick McHenryWant to know who he represents? Follow the money. While McHenry is ostensibly the financial industrys chief regulator in Congress he has instead acted as its top booster. Is it just me or is this a conflict of interest?",4,"0","",12,384
"324",7334,"Watch out for anyone who amps up Islamophobia or Antisemitism at this moment. These people are the barriers to any kind of peace. They want to pour petrol on the fire. Look deeper and many right wing voices stoking conflict areBOTH antiSemitic and Islamophobic",4,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",12,589
"325",7383,"I don't know how to explain to you that the suffering and death of civiliansespecially childrenon one side of a conflict doesn't somehow balance out or negate the suffering and death of civilians on the other side. None of that is justice.",4,"0","",12,504
"326",7387,"Response to Statements Made Regarding Conflict in the Middle East",4,"0","",12,219
"327",7407,"Amazing Alex Anzalones parents who were trapped in Israel during the ongoing conflict have returned home safely his mother posted on social media. Anzalone also took to Twitter to confirm his parents are coming home. Great news. Original Tweet Here",4,"0","",12,2127
"328",7413,"From  No matter what one thinks of the IsraeliPalestinian conflict the way populism corroded the Israeli state should serve as a warning to other democracies... How Trumplike Netanyahus zealotry and selfishness putat risk.",4,"-1","",12,272
"329",7447,"Outside of wrestling Sami Zayn is doing much more important things in the real world. Hes helped thousands of people in conflictaffected populations in northwest Syria. Sami for Syria mobile clinics for displaced citizens deliver  4000 medical services per month  3850",4,"0","",12,362
"330",7464,"No amazing headline no sexy visual no conflict but the EPA providing Milwaukee with 275 million to support a 450 million waterway cleanup is big news and worth your time to understand.",4,"0","",12,315
"331",7474,"Imagine being American and listening to sympathizers for an alien conflict call you evil and attempt to give you instructions as if they were your moral superiors and you were some kind of degraded servant.",4,"0","",12,227
"332",7481,"The one competition from the harkles to the wales is stupid. The PrinceandPrincessofWales are future monarchs. There is no competition. So the Wales released the statement of how they felt about the conflict in Israel the harkles had to say they were actively involved and then",4,"0","",12,900
"333",7483,"BREAKING IsraelPalestine conflict Does it befit a country like US to restore peace or to add fuel to fire? says Turkish President Erdogan",4,"0","",12,168
"334",7501,"Israel have dropped six thousand bombs on Gaza since this most recent conflict started. While fighting ISIS in Iraq and Syria the US and its allies dropped two thousand five hundred bombs per month. But people will say Israel is acting proportionately",4,"-1","",12,198
"335",7516,"LIVESTREAM Breaking Down The Media Lies Around The Current Conflict!",4,"0","",12,103
"336",7529,"In the area affected by the conflict there are very small Christian minorities present who are greatly suffering in the war. PrayForIsrael PrayForGaza PrayforPeace",4,"0","",12,86
"337",7530,"For his entire career the Israeli PM has worked to undermine any chance of a peace deal with the Palestinian Authority in Ramallah which administers parts of the West Bank while promoting idea of conflict management. Brilliant from",4,"1","",12,148
"338",7535,"This is the problem that anyone who speaks about the conflict has to address. Time and time again Hamas has demonstrated that it cares more about killing Israelis than taking care of its own people.",4,"1","",12,167
"339",7555,"First it was Musk's turn now it's Zuckerberg's. After already giving X's owner a deadline to address graphic images of the IsraelHamas war the EU has told Facebook's boss it has 24 hours to explain its plan to fight disinformation about the conflict.",4,"0","",12,76
"340",7561,"Hi Friends Sorry but do to a scheduling conflict. Ill be doing the interview Oct 26th please mark your calendar  Michael Damian Live Interview Scheduled  Soap Opera Digest",4,"0","",12,162
"341",7569,"At a glance almost every single veteranmilitary account I follow here is strongly against US involvement in the IsraelPalestine conflict even if they support . Almost every account clamoring for war has had a desk job since the day they were born. Interesting.",4,"0","",12,205
"342",7575,"The dire consequences of this drought are exacerbated by the fact that the regions agricultural system has already beenseverely impacted by two years of conflictJustice4TigrayGenocide UN",4,"0","",12,33
"343",7577,"A Vancouverarea Jewish organization is raising safety concerns amid reports Hamas has called for a day of action on Friday amid the escalating conflict in Israel and Palestine.",4,"1","",12,146
"344",7588,"NEW The scene at Columbia University in New York City where the school has been overrun by proPalestine protesters. Just a few days ago Hamas terrorists murdered innocent Israeli men women and children. In response to the barbaric attacks college campuses have been overrun",4,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",12,27124
"345",7601,"Why it's almost as though all the water and power would be back on tomorrow if Hamas  the government of Gaza  turned over the children women and men it is holding hostage. But you don't care about that of course.",4,"1","",12,31082
"346",7615,"Thousands of ProPalestinianHamas Supporters are Clashing tonight with French Riot Police in Paris after the French Government announced earlier today that moving forward any kind of ProPalestinian Demonstration was Banned and that anybody who Participates in these Events will",4,"-1","",12,15115
"347",7719,"The entire US government spent the last 7 years telling me domestic terrorism was the gravest threat to the country and somehow they get real quiet when there are actual Hamas terror cells in all our cities and campuses",4,"1","",12,1217
"348",7725,"Then why are you letting Hamas supporters into your country?",4,"1","",12,1319
"349",7746,"JUST INBritish Prime Minister Rishi Sunak spoke to Israeli Prime Minister Benjamin Netanyahu tonight followed by a statement from 10 Downing Street Noting that Hamas has enmeshed itself in the civilian population in Gaza the Prime Minister said it was important to take",4,"0","",12,806
"350",7757,"You really said Israel has the right to flatten Gaza with all the civilians in it because people didnt condemn Hamas enough and it sounded right in your head?",4,"-1","",12,654
"351",7767,"Amazing that the Left was able to convince their cult followers that moms with messy buns at school board meetings are domestic terrorists and Hamas are the good guys simply trying to be free by beheading and raping Jews.",4,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",12,447
"352",7800,"BREAKING France has banned ProHamas protests after the Hamas attack on Israel. Should the United States do the same??",4,"1","",12,217
"353",7835,"The night before Hamas' assault an accumulation of signs or fragments of information aroused certain concern  Amos Harel",4,"1","",12,76
"354",7844,"Even after Hamass attack on Israel House Republicans are too busy fighting with themselves to get serious about the rest of the worldwrites.",4,"1","",12,88
"355",7916,"To all international observers concerned about the water supply in Gaza The time to speak up was when Hamas dug up Gazas water pipes to turn them into missiles against Israeli civilians.",4,"1","",12,19582
"356",7937,"I just retweeted back to back a Washington Post investigation showing Hamas took 9 Israeli kids as hostages back into Gaza and then a Post photographer in Gazas image of an entire family killed by an Israeli air strike. Dont be a person who only condemns 1 of these 2 things.",4,"0","",12,24700
"357",7952,"The Israeli military has dropped 6000 bombs weighing 4000 tons on Gaza. Where is the humanity?",4,"-1","",12,9974
"358",7957,"Got the kids toys to get them distracted from the bloody reality around them. Gaza",4,"-1","",12,17131
"359",7961,"I guesswasnt the only fake news president after all. Someone showthe images out of Gaza because he clearly hasnt seen them.",4,"-1","",12,10737
"360",7980,"As a man who claims to have recently read the autobiography of Malcolm X  reconsider this post that your agent probably wrote for you.",4,"0","",12,83625
"361",7981,"Wow. A massive demonstration in solidarity with Palestine is currently taking place in Paris France. People are challenging Macron's ban on proPalestinian protests by chanting Nous sommes tous des Palestiniens! We are all Palestinians!",4,"-1","",12,57741
"362",7995,"All India Muslim Personal Law Board AIMPLB  Hamas attack is a natural reaction to Israeli atrocities. Shameful and Sad that PM Modi supported the oppressors instead of the exploited. Muslims of India stand with Palestine and are odered to pray for the Palestinians and read",4,"-1","",12,17246
"363",8011,"UK and Germany Bans waving of Palestine flag after horrific terrorist attacks on Israel by Hamas",4,"1","",12,16877
"364",8021,"BIG BREAKING The Indian government  Palestine war. This will give burnol moment to BJP IT Cell because BJP govt has repeated almost the same thing as Congress Working Committee. The",4,"0","",12,11493
"365",8028," China called for a ceasefire in the IsraelHamas conflictand for establishing an independent State of Palestine according to a Ministry of Foreign Affairs statement Sunday. Source  GazaGenocide",4,"0","",12,9533
"366",8036,"I am devastated by the ongoing violence in Palestine and Israel. My statement",4,"0","",12,9412
"367",8070,"Neturei Karta Jews in Jerusalem support Palestine. The Neturei Karta Orthodox Jews started throwing stones at the Israeli police officers who had come to deal with the Palestinian flags in the neighborhood and drove them out of their Mea Shearim neighborhood. Things",4,"-1","",12,3274
"368",8108,"The idea of banning the Palestinian flag in the UK concerns me deeply to be honest. Palestine has various forms of international recognition and is recognised as a state by around 80 countries 9 from the G20 People are from there and have a legitimate right to express that.",4,"-1","",12,2948
"369",8115,"You don't need to be Muslim to stand up for Palestine you just need to be human",4,"-1","",12,1903
"370",8122,"Pastor Adeboye is wrong to pick sides in the ongoing IsraelPalestinian war  he's not being a leader praying for just Israeli Christians cos humanity should come first not religion. Besides there are Christians in Palestine so what happens to 'em? A Christian yes but pray",4,"-1","",12,5101
"371",8145,"Im not normally someone who speaks highly about myselfbut today Im Proud of myself for being involved in those uncomfortable conversations asking those difficult questions and putting forward those perspectives to be heard bbcqt IsraelPalestineWar Palestine",4,"0","",12,2625
"372",8185,"Leave the Labour Party. Join Palestine Action instead.",4,"-1","",12,1625
"373",8214,"I am Mahas friend. I am writing this message on her behalf as she no longer has access to power. This is her message to all of us DO NOT STOP TALKING ABOUT GAZA expose the crimes of Israel.. Be the voice for those who are silenced.",4,"-1","",13,57924
"374",8217,"BREAKING Israel is now bombing South Lebanon. Israel is carpet bombing Gaza. Israel has bombed civilian airports in Syria. Israel has dropped white phosphorus on Gaza and Lebanon. How can anyone still refer to Israel as the victim as it constantly attacks its neighbors?",4,"-1","",13,53457
"375",8246,"An instructor athas been suspended for telling Jewish students to take their belongings and stand in a corner. The instructor said This is what Israel does to the Palestinians The instructor then asked How many people died in the Holocaust? When a student",4,"-1","",13,34873
"376",8255,"BREAKING Israel's military has given the AlAwda Hospital in Gaza two hours to evacuate",4,"0","",13,39265
"377",8285,"Isreal runs an article talking about mutilated babies but the photo is of children Israel bombed",4,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",13,25182
"378",8290,"The Times just released an article titled Israel shows mutilated babies while using Palestinian kids injured from the IDFs siege on Gaza. Despicable war crimes. Ht",4,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",13,17147
"379",8387,"Israel is now planning the mass ethnic cleansing of Palestinians. It is not remotely practical even if it was ethical for Gazas population to flee their homes en masse. This is collective punishment a massacre all with the direct approval of Western governments.",4,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",13,13232
"380",8402,"As a Republican party we can not once again nominate a fool like this to be our nominee and get him anywhere near the presidency of the United States. Chris Christie blasts Trump for his attack on Israel.",4,"1","",13,13630
"381",8421,"I have arrived in Israel withto express our solidarity with the Israeli people in the wake of the horrific Hamas terrorist attack.",4,"1","",13,16846
"382",8425,"Israel has dropped more bombs on Gaza in 6 days than the U.S.dropped on Afghanistan in 1 year. Now Israel is ordering over 1 million civilians to flee their homes. This is genocide and ethnic cleansing.",4,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",13,5722
