platform,text,user_id,total_interactions_count,statistics,username,user_description,created_at,profile_url,post_url,media_url
twitter,"I’m a Jewish guy who had my Bar Mitzvah in Jerusalem and went on Birthright. 

I lived in Palestine for 3 years, including 7 months in Gaza. 

I 100% support Palestinian resistance. 

No one can defeat me in a debate on Zionism and Palestinian resistance.",386213011,196922,"{'quote_count': 1724, 'retweet_count': 40504, 'like_count': 154694}",dancohen3000,"Journalist: @UncapturedNews

Filmmaker: @KillingGaza, Gaza Fights Back, Another Vision: Inside Haiti's Uprising",2023-10-07 20:37:58,https://pbs.twimg.com/profile_images/1717176197635809280/AYyNFlNG_normal.jpg,https://twitter.com/dancohen3000/status/1710756373628162283,
twitter,"Chairman Imran Khan has been and will always remain an advocate for the Palestinian cause. He has consistently maintained his stance that oppression, occupation, and peace cannot go hand in hand. 
From the first Nakba in 1948, to inhumane treatment and the siege of Gaza,…",122453931,136977,"{'quote_count': 888, 'retweet_count': 36279, 'like_count': 99810}",ImranKhanPTI,Chairman Pakistan Tehreek-e-Insaf & former Prime Minister of Islamic Republic of Pakistan,2023-10-07 18:20:14,https://pbs.twimg.com/profile_images/1548735070030204929/SE6zZzFV_normal.jpg,https://twitter.com/ImranKhanPTI/status/1710721711484600822,
twitter,"Noa was partying in the south of Israel in a peace music festival when Hams terrorists kidnapped her and dragged her from Israel into Gaza.

Noa is held hostage by Hamas.

She could be your daughter, sister, friend.

#BringBackOurFamily https://t.co/gi2AStVdTQ",1686270312,101345,"{'quote_count': 3889, 'retweet_count': 25786, 'like_count': 71670}",HenMazzig,Israeli. Author: The Wrong Kind of Jew. Son of Amazigh+Iraqi Jewish refugees. Founder: @TLVinstitute Seen: @latimes @NBC @newsweek @BBC & more,2023-10-07 18:10:07,https://pbs.twimg.com/profile_images/1580641988109639681/Tyi1pEra_normal.jpg,https://twitter.com/HenMazzig/status/1710719164099318078,https://pbs.twimg.com/media/F72x543W8AAqsHC.jpg
twitter,"NEW: Israel PM Benjamin Netanyahu tells Gaza residents to “GET OUT NOW” as he vows to use all IDF capabilities to destroy Hamas.

“We will win this war, but the price will be unbearably heavy. Hamas wants to murder us all,” Netanyahu said.

“Murdering children and mothers in… https://t.co/jnyAeRklbf",890061634181373952,109220,"{'quote_count': 2451, 'retweet_count': 21882, 'like_count': 84887}",CollinRugg,Co-Owner of Trending Politics | Investor | American 🇺🇸,2023-10-07 20:10:51,https://pbs.twimg.com/profile_images/1325087660428447746/4DL2iq76_normal.jpg,https://twitter.com/CollinRugg/status/1710749548027773236,https://pbs.twimg.com/amplify_video_thumb/1710749355689607168/img/Mi3O1q6x9A4ptxo2.jpg
twitter,"BREAKING:

The woman whose body was seen on video in the back of a pick-up truck driven by Palestinian terrorists to Gaza has been identified. 

30-year-old Shani Louk was a German citizen visiting Israel to attend the music festival for peace held near the Gaza border fence. https://t.co/sPIc8FRs8K",1222773302441148416,89379,"{'quote_count': 4571, 'retweet_count': 19904, 'like_count': 64904}",visegrad24,"Aggregating and curating news, politics and current affairs.",2023-10-07 20:42:06,https://pbs.twimg.com/profile_images/1496244011044155402/2l00Uki5_normal.jpg,https://twitter.com/visegrad24/status/1710757415388414307,https://pbs.twimg.com/media/F73TzepW0AA6luF.jpg
twitter,"AHORA: GAZA: Un misil de 100.000 dólares, lanzado por un avión de 20.000.000 de dólares, que viaja a un costo de 6.000 dólares por hora, para matar personas que viven con menos de 1 dólar por día en la Franja de Gaza. https://t.co/2SufKsCzmw",1258174836175704064,58415,"{'quote_count': 1239, 'retweet_count': 19287, 'like_count': 37889}",HoyPalestina,"Sitio web dedicado a informar sobre Palestina 🇵🇸 rompiendo el cerco mediático y la censura informativa impuestas sobre ella.
cuenta de respaldo @hoypalestina1",2023-10-07 15:55:45,https://pbs.twimg.com/profile_images/1577519809587298304/KaFlmD0v_normal.jpg,https://twitter.com/HoyPalestina/status/1710685352879444221,https://pbs.twimg.com/ext_tw_video_thumb/1710685269253320704/pu/img/32B6bp2DCWZ2GN53.jpg
twitter,"Israeli jets level the Palestine Tower, one of the largest buildings in Gaza. 

The tower had more than 100 apartments, plus offices of media outlets. 

A clear war crime. https://t.co/QN8g0jZJFQ",2365896248,68471,"{'quote_count': 1092, 'retweet_count': 16423, 'like_count': 50956}",AlanRMacLeod,"Senior Staff Writer/Podcast Producer, @MintPressNews. I mostly tweet about US/Mid East & Lat Am. politics, but complaining about corporate media is my passion.",2023-10-07 20:03:01,https://pbs.twimg.com/profile_images/1412117139071418386/3bmc9Vk7_normal.jpg,https://twitter.com/AlanRMacLeod/status/1710747578319409410,https://pbs.twimg.com/ext_tw_video_thumb/1710746249945563136/pu/img/ut6v5pVhel0Axanj.jpg
twitter,"¿Dónde estaba el mundo cuando Gaza fue bloqueado por aire, mar y tierra durante 18 años? ¿Dónde estaba y dónde está cuando Israel masacra diariamente los palestinos? ¡Hipócritas!",1258174836175704064,47892,"{'quote_count': 439, 'retweet_count': 13775, 'like_count': 33678}",HoyPalestina,"Sitio web dedicado a informar sobre Palestina 🇵🇸 rompiendo el cerco mediático y la censura informativa impuestas sobre ella.
cuenta de respaldo @hoypalestina1",2023-10-07 14:43:43,https://pbs.twimg.com/profile_images/1577519809587298304/KaFlmD0v_normal.jpg,https://twitter.com/HoyPalestina/status/1710667223377781077,
twitter,"In Gaza:

~97% of water is unfit for drinking

~56% live in poverty

~64% of youth are unemployed

~80% are reliant on international aid

~70% are refugees

And 100% are trapped under Israeli siege, occupation, and endless bombing campaigns. The timeline didn’t begin today.",19912781,44562,"{'quote_count': 188, 'retweet_count': 10960, 'like_count': 33414}",Remroum,Poet. Author of Before the Next Bomb Drops: Rising Up from Brooklyn to Palestine https://t.co/bHGdWftD7r.,2023-10-07 18:30:38,https://pbs.twimg.com/profile_images/603685126548029440/yQaMUAyE_normal.jpg,https://twitter.com/Remroum/status/1710724329288151540,
twitter,"On @CNN with @amanpour about Israel’s attacks on our rights, land, holy places and people in Gaza and all over occupied Palestine. https://t.co/eyB2ZbOw7x",244917756,35965,"{'quote_count': 1120, 'retweet_count': 10278, 'like_count': 24567}",hzomlot,"Ambassador, Head of Palestinian Mission to the UK, former Head of PLO Mission to the US, Strategic Affairs Advisor to President of Palestine",2023-10-07 20:15:30,https://pbs.twimg.com/profile_images/1111946362839617539/Bk9zj1hE_normal.jpg,https://twitter.com/hzomlot/status/1710750718024409484,https://pbs.twimg.com/amplify_video_thumb/1710750550109650946/img/snvZGcoQL24GrzJ4.jpg
twitter,"Israel is now flattening entire high-rise residential buildings in central Gaza that have ZERO security value!

These are called ""power targets"" &amp; bombing them is aimed purely at terrorizing, intimidating &amp; collectively punishing the Gazan population... https://t.co/rQ0XbBUqYU",2614351981,33528,"{'quote_count': 926, 'retweet_count': 10012, 'like_count': 22590}",muhammadshehad2,"Chief of Comms @EuroMedHR | Gazan Writer & Analyst @BlinxNow | Columnist @JDForward | Bylines in @AJEnglish, @Vice, @Newsweek @The_NewArab…

Views my own",2023-10-07 16:24:32,https://pbs.twimg.com/profile_images/1462493609287204865/isko9Dec_normal.jpg,https://twitter.com/muhammadshehad2/status/1710692593212829753,https://pbs.twimg.com/ext_tw_video_thumb/1710692095491502080/pu/img/5YGE1lsNbwVQC_ci.jpg
twitter,"Ou você está do lado de Israel hoje, ou você é um enorme de um filho da puta apoiador de terrorista assassino de velhinhas, crianças e mulheres. Cretinos “intelectuais” e muristas profissionais querem ainda ver razão em desfilar mulheres judias mortas pelas ruas de Gaza.…",80306410,69279,"{'quote_count': 743, 'retweet_count': 9383, 'like_count': 59153}",Miltonneves,"Jornalista, Apresentador e Empresário @RBandeirantes  @radiobandnewsfm @UOLEsporte",2023-10-07 22:26:54,https://pbs.twimg.com/profile_images/1710871360887496704/DYahm__V_normal.jpg,https://twitter.com/Miltonneves/status/1710783786059718855,
twitter,Israel just got exposed LIVE by bombing a residential building in Gaza City.,2284159633,27442,"{'quote_count': 69, 'retweet_count': 9205, 'like_count': 18168}",smile2jannah,YouTuber | Political & Social Commentator | Founder of @s2jnews,2023-10-07 15:21:55,https://pbs.twimg.com/profile_images/1712505928531001344/Ev3MSgmq_normal.jpg,https://twitter.com/smile2jannah/status/1710676838438064388,
twitter,URGENTE: Israel bombardea y destruye un edificio de 14 pisos en la Franja de Gaza. ¡Condena selectiva de la comunidad internacional! https://t.co/8lNis2w8vf,1258174836175704064,26811,"{'quote_count': 737, 'retweet_count': 8849, 'like_count': 17225}",HoyPalestina,"Sitio web dedicado a informar sobre Palestina 🇵🇸 rompiendo el cerco mediático y la censura informativa impuestas sobre ella.
cuenta de respaldo @hoypalestina1",2023-10-07 15:36:47,https://pbs.twimg.com/profile_images/1577519809587298304/KaFlmD0v_normal.jpg,https://twitter.com/HoyPalestina/status/1710680578268303474,https://pbs.twimg.com/ext_tw_video_thumb/1710680530616774656/pu/img/--0O27bijeTipN87.jpg
twitter,"Israel bombardea: ""legítima defensa""

Israel corta el agua: ""legítima defensa""

Israel coloniza: ""legítima defensa""

Israel mata 2300 niños: ""legítima defensa""

Gaza lanza unidad de ataque: ""son terrorista""

En los grandes medios la ""legítima defensa"" está de un solo lado... https://t.co/72E1mkeMLN",1094621649922592769,19364,"{'quote_count': 202, 'retweet_count': 7677, 'like_count': 11485}",_Davidcu,Comunicador por emprendimiento ~ opinador sobre geopolítica y sociedad ~ buscador de lo que no dicen los medios ~ ¡capitalismo es barbarie! https://t.co/O1zFYvD,2023-10-07 13:45:18,https://pbs.twimg.com/profile_images/1663590615802576915/oMg71xw2_normal.jpg,https://twitter.com/_Davidcu/status/1710652522539393163,https://pbs.twimg.com/media/F711Y06WsAAsMhS.jpg
twitter,🇮🇱🇵🇸 Residential Palestine Tower in the heart of Gaza City targeted in direct hit ON LIVE TV by Israel. https://t.co/u4wBLg45mt,1151913018936053760,32148,"{'quote_count': 401, 'retweet_count': 7540, 'like_count': 24207}",jacksonhinklle,Help me expose the propagandists by subscribing to my X Premium for $3 ☦️ Most VIRAL account on X  thedivewithjackson@gmail.com,2023-10-07 15:29:39,https://pbs.twimg.com/profile_images/1567704552283193345/wMLFemzm_normal.jpg,https://twitter.com/jacksonhinklle/status/1710678784586789366,https://pbs.twimg.com/ext_tw_video_thumb/1710676241215299584/pu/img/5SRFLsvLcni9fKnD.jpg
twitter,"“Leave now”?

To quote the great @jonstewart on the @TheDailyShow: “What are Gazans supposed to do?… Evacuate to where? Have you f*cking seen Gaza?… What are they supposed to do, swim for it?”",130557513,36373,"{'quote_count': 229, 'retweet_count': 7259, 'like_count': 28885}",mehdirhasan,"Host, @mehdihasanshow on @MSNBC & NBC's @peacockTV. New York Times best-selling author. Order my new book: https://t.co/qGY4mV7rN8",2023-10-07 20:39:31,https://pbs.twimg.com/profile_images/1535820857452396545/R8k1zqNG_normal.jpg,https://twitter.com/mehdirhasan/status/1710756765225062781,
twitter,"This evening, the foreign office contacted his counterparts in #Iran, Iraq and Jordan, asking for permission for our men to cross their sovereign territory on their way to the holy land. We are preparing and hoping for the good news from our neighbours.
#Gaza #Israel #Palestine https://t.co/ZuHTMeQc7q",1683403764835688448,38001,"{'quote_count': 1394, 'retweet_count': 7111, 'like_count': 29496}",TalibanPRD__,"Bridging the divide between the East and the West, and aiming to create a harmonious society in Afghanistan for all ethnic groups. Commentary",2023-10-07 15:26:44,https://pbs.twimg.com/profile_images/1712720206886309888/OYyCpdSG_normal.jpg,https://twitter.com/TalibanPRD__/status/1710678048821887004,https://pbs.twimg.com/media/F72MngFXQAAg7TE.jpg
twitter,"This morning, Hamas terrorists captured dozens of civilians, including this mother with her two innocent young daughters aged 2.5 and 4.5 years old. They are currently being held as hostages in Gaza by Hamas. 

I urge world leaders to take immediate action and demand their… https://t.co/TkLaWDxMt8",18479527,21693,"{'quote_count': 320, 'retweet_count': 6851, 'like_count': 14522}",SachaRoytman,CEO of the Combat Antisemitism Movement @CombatASemitism | Former Director of Digital Advocacy @WorldJewishCong and Head of Digital Media @IDF,2023-10-07 19:34:22,https://pbs.twimg.com/profile_images/1717225398608498688/3oNLD3tv_normal.jpg,https://twitter.com/SachaRoytman/status/1710740370068324671,https://pbs.twimg.com/media/F73FS27X0AABZIG.jpg
twitter,"I have spoken to President Herzog and Prime Minister Netanyahu.

I condemn the attacks carried out from Gaza on Israel, its soldiers and its people.

France stands in solidarity with Israel and the Israelis, committed to their security and their right to defend themselves.",1976143068,53535,"{'quote_count': 869, 'retweet_count': 6685, 'like_count': 45981}",EmmanuelMacron,Président de la République française.,2023-10-07 13:06:39,https://pbs.twimg.com/profile_images/1550535324501164032/0lTW_4tj_normal.jpg,https://twitter.com/EmmanuelMacron/status/1710642794509787518,
twitter,"Israeli forces strike a residential tower in Gaza while AlJazeera is live on air. 
https://t.co/RglyjNIdXN",1024352074048434177,24628,"{'quote_count': 351, 'retweet_count': 6632, 'like_count': 17645}",Lowkey0nline,Host of 'The Watchdog' podcast on @MintPressNews for enquiries: lowkeyonlinemanagement@gmail.com,2023-10-07 15:46:07,https://pbs.twimg.com/profile_images/1292913404722794496/56ES811B_normal.jpg,https://twitter.com/Lowkey0nline/status/1710682926587777187,https://pbs.twimg.com/ext_tw_video_thumb/1710680691258609664/pu/img/paaupRMwcgnLrouK.jpg
twitter,"Sickening. @EU_Commission president criminally giving Israel carte blanche for the spectacle of shocking violence it will now unleash against desperate civilians caged in Gaza, dressed up as ""self-defence."" Endorsing a massacre. Unforgiveable thuggery. She does not speak for us.",385326089,27867,"{'quote_count': 215, 'retweet_count': 6616, 'like_count': 21036}",ClareDalyMEP,"Member of the European Parliament. Independent. Socialist.

https://t.co/4DfRx8G49O
https://t.co/MNoRLghszp
https://t.co/LKwFpJay31",2023-10-07 13:11:36,https://pbs.twimg.com/profile_images/1117827937796087809/LtHTgtFn_normal.png,https://twitter.com/ClareDalyMEP/status/1710644043984556427,
twitter,"The woman whose body was seen on video in the back of a pick-up truck driven by Palestinian terrorists to Gaza has been identified.   

30-year-old Shani Louk was a German citizen visiting Israel to attend the music festival for peace held near the Gaza border fence.

RIP Shani https://t.co/BhLbX23lan",1222773302441148416,34381,"{'quote_count': 732, 'retweet_count': 6279, 'like_count': 27370}",visegrad24,"Aggregating and curating news, politics and current affairs.",2023-10-07 22:29:51,https://pbs.twimg.com/profile_images/1496244011044155402/2l00Uki5_normal.jpg,https://twitter.com/visegrad24/status/1710784529869201806,https://pbs.twimg.com/media/F73tKgeW0AEzxrq.jpg
twitter,"You can’t speak about Gaza without mentioning
-2 mio Palestinians imprisoned
-95% of water undrinkable
-4h of electricity per day
-45% unemployment
-52% of youth expressing no will to live

You can’t speak about Gaza without mentioning decades of Israeli tyranny and terror.",47340859,25467,"{'quote_count': 198, 'retweet_count': 6175, 'like_count': 19094}",AmirAminiMD,,2023-10-07 21:28:38,https://pbs.twimg.com/profile_images/1208381877901578240/XYhJNq1y_normal.jpg,https://twitter.com/AmirAminiMD/status/1710769123301486816,
twitter,"🚨 IMPORTANTE: Esto NO es un ataque no provocado🚨

La provocación israelí lleva más de 75 años y se manifiesta con:
-el inhumano bloqueo ilegal en la Franja de Gaza desde el 2007; 
-el sistema de apartheid (discriminación racial) contra los palestinos;
-la limpieza étnica de…",1258174836175704064,19390,"{'quote_count': 156, 'retweet_count': 6119, 'like_count': 13115}",HoyPalestina,"Sitio web dedicado a informar sobre Palestina 🇵🇸 rompiendo el cerco mediático y la censura informativa impuestas sobre ella.
cuenta de respaldo @hoypalestina1",2023-10-07 20:37:16,https://pbs.twimg.com/profile_images/1577519809587298304/KaFlmD0v_normal.jpg,https://twitter.com/HoyPalestina/status/1710756196779540704,
twitter,"Hamas ataca Israel. Netanyahu declara el estado de guerra. Israel en respuesta bombardea la Franja de Gaza.

Todo Occidente clama mano dura contra Palestina pero lo que no te cuentan es que esta catástrofe humanitaria la provocó el propio Israel con el consentimiento de la OTAN. https://t.co/zMlPWgynDc",1261211932272594944,17139,"{'quote_count': 440, 'retweet_count': 6018, 'like_count': 10681}",liusivaya,🇪🇸/🇷🇺 Politóloga y periodista. Corresponsal de guerra en Donbás. Lo que no verás en los medios: aquí habla el pueblo.,2023-10-07 14:05:31,https://pbs.twimg.com/profile_images/1500273542084104196/8MVxKOh0_normal.jpg,https://twitter.com/liusivaya/status/1710657611454972023,https://pbs.twimg.com/amplify_video_thumb/1710656192681226240/img/qaTjJOg3FHltChEY.jpg
twitter,"Don’t be distracted by all the names you hear, Hamas-Iran-Palestine-Gaza; these are just it’s faces. 

It’s all Islam.",50468914,28580,"{'quote_count': 136, 'retweet_count': 5846, 'like_count': 22598}",vonbrauckmann,"Originally from Brahman. Author of Space and Time. Brahma sat-yam jagat-mithyä jivo brahmaiva näparah,. #endspeciesism,. 🕉",2023-10-07 16:02:51,https://pbs.twimg.com/profile_images/1683533467148259328/mLs-y4cO_normal.jpg,https://twitter.com/vonbrauckmann/status/1710687136742297764,
twitter,"Israeli police forces arrested several Hamas terrorists who infiltrated Israel from Gaza.

Salute the brave defenders of Israel. https://t.co/1PO7vMP5XY",619400667,32155,"{'quote_count': 366, 'retweet_count': 5815, 'like_count': 25974}",HananyaNaftali,I’m that Israeli who talks to the camera about peace in the Middle East 🇮🇱🕊️,2023-10-07 13:33:17,https://pbs.twimg.com/profile_images/1670100214026313729/5URmeKQ4_normal.jpg,https://twitter.com/HananyaNaftali/status/1710649500056850469,https://pbs.twimg.com/ext_tw_video_thumb/1710649410642649088/pu/img/9n8MKAZgOHURwZY1.jpg
twitter,"This is my prayer today😭🤲🏼

Hamas Gaza Isreal Palestine https://t.co/bxsFkNNvkF",1375532235085000711,24024,"{'quote_count': 191, 'retweet_count': 5714, 'like_count': 18119}",Tilawatul_Quran,"Daily beautiful Qur'anic Recitations to remind you and at the same time, calm your nerves🌹|| you can support us through the link below👇🏽",2023-10-07 14:28:27,https://pbs.twimg.com/profile_images/1578338134252740610/NzZKwMsG_normal.jpg,https://twitter.com/Tilawatul_Quran/status/1710663383417082230,https://pbs.twimg.com/ext_tw_video_thumb/1710663330904346624/pu/img/7u32qNRIrW_8ZSjB.jpg
twitter,"🚨| Ella es Noa y estaba de fiesta en el sur de Israel en un festival de música pacífica cuando los terroristas de Hamas la secuestraron y la arrastraron desde Israel a Gaza. Noa es rehén de Hamás.  Ella podría ser tu hija, hermana, amiga. 🇮🇱 Yo apoyo a Israel ¿y tú? https://t.co/PntnUqOiAL",62957739,17622,"{'quote_count': 219, 'retweet_count': 5640, 'like_count': 11763}",eduardomenoni,📰Periodista y Analista Político | Fundador @lalibertadmedia |🇻🇪 Presidente @MovVzlaLibre | 🔫Creador de la Plomoterapia | 🎥 https://t.co/Q8jl2YWttk,2023-10-07 18:30:29,https://pbs.twimg.com/profile_images/1588066170678157312/ageYSfZV_normal.png,https://twitter.com/eduardomenoni/status/1710724289781985757,https://pbs.twimg.com/media/F722oLAWkAAaa4S.jpg
twitter,I think it important for people to be educated on Gaza before spewing anything from talking points you have heard.  👀 https://t.co/aIYLVE7Cgq,11769012,18454,"{'quote_count': 669, 'retweet_count': 5591, 'like_count': 12194}",WillingWitness,"Exposing truth and the lies. Christ in YOU! if BLUECHECK isn’t present, it’s a fake account. 👀 check. I have many imposters.",2023-10-07 21:36:26,https://pbs.twimg.com/profile_images/1636737017357930497/UCDp4AAj_normal.jpg,https://twitter.com/WillingWitness/status/1710771089222271278,https://pbs.twimg.com/amplify_video_thumb/1710770785340850176/img/vSv7XW9w0cFMBXGZ.jpg
twitter,"🇵🇸🇮🇱 FLASH - L’armée israélienne commence à bombarder des tours à Gaza. La tour Palestine, dans le centre de la ville, a été pulvérisée. (BFMTV) #Israël https://t.co/HObWB6gSvm",1214315619031478272,29866,"{'quote_count': 1249, 'retweet_count': 5471, 'like_count': 23146}",Mediavenir,🌐 L’actualité en temps réel | @MediavenirPress 🗞 | ☀️ @MediavenirGN | 📲 https://t.co/VRNC4rNixS,2023-10-07 16:05:46,https://pbs.twimg.com/profile_images/1325598861566627840/1QIke3Vx_normal.jpg,https://twitter.com/Mediavenir/status/1710687874369081537,https://pbs.twimg.com/amplify_video_thumb/1710687767053713408/img/Pe55k1hLaorjReEW.jpg
twitter,"Thread: Online misinformation is rampant following the escalation of violence between Israel and Hamas today.

This video of a tower block in Gaza being hit by a missile is from May 2021, not today. It was captured live during a BBC Arabic broadcast at the time. https://t.co/fGjYsgb5IT",65494780,19090,"{'quote_count': 743, 'retweet_count': 5461, 'like_count': 12886}",Shayan86,"Journalist at BBC Verify | disinformation, conspiracy theories, verification, AI, open source investigations, extremism | shayan.sardarizadeh@bbc.co.uk",2023-10-07 17:22:50,https://pbs.twimg.com/profile_images/1386004376293105665/AAhz4VLN_normal.jpg,https://twitter.com/Shayan86/status/1710707264988868848,https://pbs.twimg.com/media/F72mLzAWYAAR2K_.png
twitter,⚡️Another video of hostages taken by Hamas into Gaza https://t.co/xQHgHZB8Ob,1392864463204782082,25700,"{'quote_count': 682, 'retweet_count': 5432, 'like_count': 19586}",WarMonitors,Semite 🇱🇧 || Breaking News || Geopolitics || Backup Account: @WarfareBackup || Donate: https://t.co/CkqsdOqqhV,2023-10-07 14:51:34,https://pbs.twimg.com/profile_images/1608578133166362627/_JEfnhKs_normal.jpg,https://twitter.com/WarMonitors/status/1710669200639791500,https://pbs.twimg.com/ext_tw_video_thumb/1710669175624974336/pu/img/9Gr0dwEcxhUZvUKs.jpg
twitter,"BREAKING: Residential building in Gaza has been destroyed by aerial bombs as Hamas continues to target innocent people in Israel.

Israel PM Benjamin Netanyahu has declared war in response to the attacks, saying “the enemy will pay a price it has never known before.”

Biden has… https://t.co/geolNC5ypg",890061634181373952,28458,"{'quote_count': 707, 'retweet_count': 5403, 'like_count': 22348}",CollinRugg,Co-Owner of Trending Politics | Investor | American 🇺🇸,2023-10-07 16:04:12,https://pbs.twimg.com/profile_images/1325087660428447746/4DL2iq76_normal.jpg,https://twitter.com/CollinRugg/status/1710687477265252615,https://pbs.twimg.com/amplify_video_thumb/1710687404615778304/img/Nb-_ltc09W2FcgAq.jpg
twitter,Netanyahu knows he’s about to commit an unprecedented massacre in Gaza. He knows civilians in Gaza have nowhere to go because Israel has them trapped under siege. This meaningless  “leave now” nonsense is for fooling uninformed people into thinking he cares about civilians.,55285564,20641,"{'quote_count': 107, 'retweet_count': 5192, 'like_count': 15342}",OmarBaddar,"Progressive; political analyst (US/Middle East, Palestine/Israel). Formerly @theIMEU/@AAIUSA/@AJStream. Into MMA. Views are mine. 🇵🇸🇺🇸",2023-10-07 21:11:13,https://pbs.twimg.com/profile_images/1219815265254494208/3rshhZKt_normal.jpg,https://twitter.com/OmarBaddar/status/1710764742250238309,
twitter,"Israel has 1 Gaza
India has hundreds of Gaza",1244267340721557504,31327,"{'quote_count': 181, 'retweet_count': 5189, 'like_count': 25957}",izeenatrana,|🇮🇳| @BJYMinch State Social Media Incharge Chandigarh l Sanghi l Educationist |Marketing Professional | Hindu Rajput ।🇮🇳|,2023-10-07 16:00:08,https://pbs.twimg.com/profile_images/1723759672853970944/bpl4u13p_normal.jpg,https://twitter.com/izeenatrana/status/1710686453267918995,
twitter,"Muslims in London celebrate the atrocities in Israel. 

#Israel #Hamas #Palestine #Palestinian #IronDome #Gaza #TelAviv https://t.co/0rySuFpge8",455264233,18954,"{'quote_count': 584, 'retweet_count': 5111, 'like_count': 13259}",GoldingBF,The official account of Britain First (@BFirstParty) party leader Paul Golding,2023-10-07 22:00:23,https://pbs.twimg.com/profile_images/1641835335616266242/AONxlnwi_normal.jpg,https://twitter.com/GoldingBF/status/1710777114436231545,https://pbs.twimg.com/amplify_video_thumb/1710777035503587328/img/ubH6ZP7zQr-F5UDc.jpg
twitter,"Istanbul right now.
#Isreal #Hamas #Gaza #Palestine 

 https://t.co/WAJJA0fh2o",1208847415182319616,23054,"{'quote_count': 141, 'retweet_count': 4935, 'like_count': 17978}",balochi5252,"#BehindYouSkipper, ||No Matter What|| Retweets are not endorsements",2023-10-07 18:45:43,https://pbs.twimg.com/profile_images/1649755421479952388/JZuJzsxt_normal.jpg,https://twitter.com/balochi5252/status/1710728124105621603,https://pbs.twimg.com/amplify_video_thumb/1710726808998383616/img/YSBJ3s1ISPFxCyaX.jpg
twitter,🇵🇸🇮🇱 MAJOR missile strike from Gaza heading towards central Israel. https://t.co/ea7wwLYxML,1604139215406727170,31948,"{'quote_count': 363, 'retweet_count': 4797, 'like_count': 26788}",CensoredMen,🎥 Alternative Media | Follow & Hit The 🔔,2023-10-07 17:12:27,https://pbs.twimg.com/profile_images/1604139530004697090/q3WC_9On_normal.jpg,https://twitter.com/CensoredMen/status/1710704654831493370,https://pbs.twimg.com/amplify_video_thumb/1710704601639301120/img/aGL9yG9gqofvnIat.jpg
twitter,"🚨🇹🇳🇵🇸🇮🇱 FLASH | Voici le communiqué officiel de la #Tunisie concernant la situation actuelle entre #Israël et la #Palestine :  

👉 La Tunisie exprime son soutien total et inconditionnel au peuple palestinien et rappelle que ce que certains médias qualifient d'enveloppe de Gaza… https://t.co/LdRRidaNtw",971820228,26194,"{'quote_count': 562, 'retweet_count': 4749, 'like_count': 20883}",CerfiaFR,📲 L’actualité à portée de main ! @CerfiaInside 🗞️ contact@cerfia.fr 📩 Suivez-nous sur Instagram ici : https://t.co/nikg4Gf4ZE,2023-10-07 22:22:13,https://pbs.twimg.com/profile_images/1612223763067686913/SCrFRdhQ_normal.jpg,https://twitter.com/CerfiaFR/status/1710782607514878060,https://pbs.twimg.com/media/F73rtizWkAAGBNf.jpg
twitter,"Beautiful response by brother from Gaza, Alhamdulillah 🇵🇸💪 https://t.co/HprJdNhjNh",43619017,17459,"{'quote_count': 411, 'retweet_count': 4742, 'like_count': 12306}",almircolan,"Exploring faith, economy, Islamic finance, history & society. 
Join me at Muslim Money Matters, a new platform. Links👇",2023-10-07 23:51:19,https://pbs.twimg.com/profile_images/1632185212443537409/W0WYVNHs_normal.jpg,https://twitter.com/almircolan/status/1710805032566976516,https://pbs.twimg.com/amplify_video_thumb/1710804874542383104/img/wuTLRsweXiKTnyR6.jpg
twitter,"Since 6AM today in Israel: 

🔺3,000+ rockets launched by Hamas in Gaza toward Israel. 
🔺20+ communities in southern Israel invaded by Hamas terrorist operatives.
🔺Terrorists rampaged and broke into homes—massacring civilians. 
🔺Israeli civilians and soldiers have been…",18576537,19895,"{'quote_count': 280, 'retweet_count': 4686, 'like_count': 14929}",IDF,Official IDF Twitter account. We tweet real-time information and updates in 7 languages—choose yours: https://t.co/1azykm1yzy,2023-10-07 20:01:31,https://pbs.twimg.com/profile_images/1460244034706935808/lBBT0_jC_normal.jpg,https://twitter.com/IDF/status/1710747199993217080,
twitter,"TERKINI

Serangan roket dilancarkan ke arah Tel Aviv dari Gaza 

100 roket ditembak dalam masa 30 minit https://t.co/BGel6skWFy",2194068895,13680,"{'quote_count': 81, 'retweet_count': 4675, 'like_count': 8924}",Marchfoward,"Seorang lelaki awam biasa yang meminati perjuangan pahlawan negara dan mahu bangsanya bangga dengannya #Thread 
| Follow my Bekap Account @IrfanNewboys2",2023-10-07 17:18:29,https://pbs.twimg.com/profile_images/1294301762124263424/mjtSXPmd_normal.jpg,https://twitter.com/Marchfoward/status/1710706172976939291,https://pbs.twimg.com/ext_tw_video_thumb/1710706142945705984/pu/img/KX5vycfYdAZhFZws.jpg
